Time,start_time,Torque,Position,Velocity,Control_mode,subtask,Subtask
1726094957.8480632,1726094956.2463632,"[ -13.4  -108.54  -26.8   -13.4   -20.1   -93.8   -24.12  -17.42  -25.46
  -97.82  -24.12  -16.08  -76.38   10.72  -17.42   14.74]","[3.1446607 3.3854957 3.2136898 3.1569324 3.1630683 3.3701558 3.2290297
 3.1646023 3.2182918 3.3778257 3.2274957 3.1676702 3.339476  3.121651
 3.1477287 3.112447 ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.02398082 0.         0.         0.
 0.         0.02398082 0.         0.02398082]",pos,,start
1726094957.9293993,1726094956.2463632,"[ -13.4  -108.54  -26.8   -16.08  -18.76  -93.8   -24.12  -18.76  -25.46
  -97.82  -25.46  -16.08  -77.72   10.72  -17.42   14.74]","[3.1446607 3.3854957 3.2136898 3.1569324 3.1630683 3.3701558 3.2305636
 3.1646023 3.2182918 3.3778257 3.2274957 3.1676702 3.339476  3.121651
 3.1477287 3.112447 ]","[0.02398082 0.         0.02398082 0.02398082 0.         0.02398082
 0.02398082 0.         0.         0.         0.         0.
 0.02398082 0.02398082 0.         0.        ]",pos,,start
1726094958.0077972,1726094956.2463632,"[ -14.74 -107.2   -26.8   -16.08  -21.44  -92.46  -24.12  -18.76  -25.46
  -99.16  -25.46  -16.08  -76.38   10.72  -17.42   14.74]","[3.1446607 3.3854957 3.2136898 3.1569324 3.1630683 3.3701558 3.2305636
 3.1646023 3.2182918 3.3778257 3.2274957 3.1676702 3.339476  3.121651
 3.1477287 3.112447 ]","[0.         0.         0.02398082 0.02398082 0.         0.
 0.02398082 0.         0.         0.         0.02398082 0.
 0.02398082 0.02398082 0.         0.        ]",pos,,start
1726094958.087892,1726094956.2463632,"[ -14.74 -108.54  -25.46  -16.08  -20.1   -93.8   -22.78  -17.42  -25.46
  -97.82  -25.46  -14.74  -76.38    5.36  -17.42   14.74]","[3.1446607 3.3854957 3.2121558 3.1569324 3.1630683 3.3701558 3.2305636
 3.1646023 3.2182918 3.3778257 3.2274957 3.1676702 3.339476  3.121651
 3.1477287 3.112447 ]","[0.         0.02398082 0.02398082 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",pos,,start
1726094958.167802,1726094956.2463632,"[ -14.74 -111.22  -26.8    -4.02  -18.76  -92.46  -24.12  -17.42  -25.46
  -97.82  -25.46  -16.08  -76.38   10.72  -18.76   16.08]","[3.1446607 3.3870296 3.2121558 3.1584663 3.1630683 3.3716898 3.2305636
 3.1646023 3.2182918 3.3793597 3.2274957 3.1676702 3.339476  3.121651
 3.1477287 3.112447 ]","[0.         0.04796165 0.         0.02398082 0.02398082 0.02398082
 0.02398082 0.         0.         0.04796165 0.         0.
 0.02398082 0.         0.         0.        ]",pos,,start
1726094958.2478802,1726094956.2463632,"[ -13.4  -105.86  -26.8   -16.08  -18.76  -91.12  -22.78  -17.42  -25.46
  -96.48  -24.12  -14.74  -77.72   12.06  -17.42   14.74]","[3.1446607 3.3854957 3.2121558 3.1569324 3.1630683 3.3701558 3.2290297
 3.1646023 3.2182918 3.3778257 3.2259617 3.1676702 3.339476  3.121651
 3.1477287 3.112447 ]","[ 0.         -0.02398082 -0.02398082  0.          0.         -0.07194247
 -0.02398082  0.          0.         -0.02398082 -0.02398082  0.
  0.02398082  0.02398082  0.          0.        ]",pos,,start
1726094958.3283412,1726094956.2463632,"[ -13.4  -103.18  -25.46   -5.36  -20.1   -96.48  -21.44  -17.42  -25.46
  -99.16  -25.46  -16.08  -76.38   10.72  -17.42   14.74]","[3.1446607 3.3824277 3.2121558 3.1569324 3.1600003 3.3701558 3.2290297
 3.1646023 3.2182918 3.3778257 3.2259617 3.1676702 3.339476  3.121651
 3.1477287 3.112447 ]","[0.         0.         0.02398082 0.         0.         0.02398082
 0.         0.         0.         0.         0.02398082 0.
 0.02398082 0.         0.         0.        ]",pos,,start
1726094958.407797,1726094956.2463632,"[ -13.4  -103.18  -24.12  -14.74  -18.76  -96.48  -21.44  -17.42  -25.46
  -99.16  -25.46  -14.74  -77.72   10.72  -17.42   14.74]","[3.1446607 3.3824277 3.2136898 3.1569324 3.1600003 3.3701558 3.2290297
 3.1646023 3.2182918 3.3778257 3.2259617 3.1676702 3.339476  3.121651
 3.1477287 3.112447 ]","[0.         0.         0.         0.02398082 0.         0.
 0.         0.         0.         0.         0.         0.
 0.02398082 0.         0.         0.02398082]",pos,,start
1726094958.487765,1726094956.2463632,"[ -13.4  -104.52  -26.8   -16.08  -18.76  -97.82  -22.78  -17.42  -25.46
  -99.16  -25.46  -14.74  -77.72   12.06  -17.42   12.06]","[3.1446607 3.3824277 3.2121558 3.1569324 3.1600003 3.3701558 3.2274957
 3.1646023 3.2182918 3.3778257 3.2259617 3.1676702 3.339476  3.121651
 3.1477287 3.113981 ]","[0.         0.         0.02398082 0.         0.         0.02398082
 0.         0.         0.         0.         0.         0.02398082
 0.02398082 0.02398082 0.         0.02398082]",pos,,start
1726094958.5677993,1726094956.2463632,"[ -14.74 -103.18  -26.8   -16.08  -18.76  -95.14  -22.78  -16.08  -25.46
  -99.16  -25.46  -16.08  -77.72   10.72  -17.42   12.06]","[3.1446607 3.3824277 3.2121558 3.1569324 3.1600003 3.3701558 3.2274957
 3.1646023 3.2182918 3.3778257 3.2259617 3.1676702 3.339476  3.121651
 3.1477287 3.120117 ]","[0.         0.         0.02398082 0.02398082 0.         0.02398082
 0.         0.         0.         0.         0.         0.02398082
 0.02398082 0.02398082 0.         0.04796165]",pos,,start
