Time,start_time,Torque,Position,Velocity,Control_mode,subtask,Subtask
1726093837.5083847,1726093836.7056174,"[  20.1  -152.76  -25.46    0.    -21.44  -69.68  -22.78  -20.1   -18.76
  -92.46  -25.46  -14.74  -72.36   14.74  -17.42   14.74]","[3.1001751 3.4499228 3.2136898 3.1400588 3.1507967 3.3241363 3.2274957
 3.1646023 3.2090878 3.3670878 3.2274957 3.1722722 3.3318062 3.121651
 3.1538644 3.112447 ]","[ 0.02398082  0.          0.          0.02398082  0.          0.
  0.          0.          0.          0.          0.         -0.04796165
  0.          0.02398082  0.          0.02398082]",pos,,start
1726093837.5867145,1726093836.7056174,"[  20.1  -152.76  -25.46    0.    -22.78  -67.    -20.1   -20.1   -18.76
  -92.46  -26.8   -14.74  -72.36   14.74  -16.08   14.74]","[3.1001751 3.4499228 3.2136898 3.1400588 3.1507967 3.3241363 3.2259617
 3.1646023 3.2090878 3.3670878 3.2274957 3.1676702 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.02398082 0.04796165 0.         0.02398082 0.         0.02398082
 0.02398082 0.         0.         0.         0.         0.02398082
 0.02398082 0.02398082 0.         0.02398082]",pos,,start
1726093837.6667387,1726093836.7056174,"[  18.76 -152.76  -26.8     0.    -21.44  -69.68  -22.78  -20.1   -18.76
  -93.8   -25.46  -14.74  -75.04   14.74  -16.08   13.4 ]","[3.1001751 3.4514568 3.2136898 3.1400588 3.1507967 3.3256702 3.2274957
 3.1646023 3.2090878 3.3670878 3.2274957 3.1676702 3.3333402 3.121651
 3.1538644 3.112447 ]","[ 0.          0.          0.          0.02398082  0.          0.02398082
  0.02398082  0.          0.         -0.02398082  0.          0.
 -0.02398082  0.02398082  0.          0.02398082]",pos,,start
1726093837.7466857,1726093836.7056174,"[  20.1  -154.1   -25.46    0.    -22.78  -71.02  -22.78  -20.1   -18.76
  -92.46  -26.8   -16.08  -72.36   14.74  -16.08   14.74]","[3.1001751 3.4514568 3.2136898 3.1400588 3.1507967 3.3256702 3.2274957
 3.1646023 3.2090878 3.3670878 3.2274957 3.1676702 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.02398082
 0.         0.         0.         0.         0.         0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726093837.8601413,1726093836.7056174,"[  18.76 -150.08  -25.46    0.    -21.44  -71.02  -22.78  -21.44  -18.76
  -92.46  -25.46  -14.74  -72.36   14.74  -16.08   16.08]","[3.1001751 3.4499228 3.2136898 3.1400588 3.1507967 3.3241363 3.2274957
 3.1646023 3.2090878 3.3670878 3.2274957 3.1676702 3.3318062 3.121651
 3.1538644 3.112447 ]","[ 0.02398082  0.          0.          0.02398082  0.         -0.02398082
  0.          0.          0.          0.          0.          0.
  0.          0.02398082  0.          0.02398082]",pos,,start
1726093837.9391496,1726093836.7056174,"[  18.76 -151.42  -25.46    0.    -22.78  -68.34  -20.1   -20.1   -18.76
  -92.46  -25.46  -14.74  -72.36   13.4   -16.08   14.74]","[3.1001751 3.4499228 3.2136898 3.1400588 3.1507967 3.3241363 3.2274957
 3.1646023 3.2090878 3.3670878 3.2274957 3.1676702 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.02398082
 0.02398082 0.02398082 0.         0.         0.02398082 0.
 0.         0.02398082 0.         0.02398082]",pos,,start
1726093838.018716,1726093836.7056174,"[  20.1  -151.42  -26.8     0.    -21.44  -69.68  -21.44  -21.44  -20.1
  -92.46  -25.46  -13.4   -72.36   13.4   -16.08   14.74]","[3.1001751 3.4499228 3.2136898 3.1400588 3.1507967 3.3256702 3.2274957
 3.1646023 3.2090878 3.3670878 3.2274957 3.1676702 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.02398082
 0.02398082 0.02398082 0.         0.         0.         0.
 0.         0.02398082 0.         0.02398082]",pos,,start
1726093838.098619,1726093836.7056174,"[  18.76 -152.76  -25.46    0.    -21.44  -69.68  -21.44  -20.1   -18.76
  -92.46  -25.46  -14.74  -72.36   13.4   -17.42   13.4 ]","[3.1017091 3.4514568 3.2136898 3.1400588 3.1507967 3.3256702 3.2274957
 3.1646023 3.2090878 3.3670878 3.2274957 3.1676702 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.02398082
 0.02398082 0.02398082 0.         0.02398082 0.02398082 0.
 0.         0.02398082 0.         0.02398082]",pos,,start
1726093838.1787543,1726093836.7056174,"[  18.76 -154.1   -25.46    0.    -22.78  -69.68  -22.78  -20.1   -20.1
  -92.46  -25.46  -14.74  -71.02   13.4   -16.08   14.74]","[3.1017091 3.4514568 3.2136898 3.1400588 3.1507967 3.3256702 3.2274957
 3.1646023 3.2090878 3.3670878 3.2274957 3.1676702 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.         0.         0.         0.02398082 0.         0.
 0.         0.         0.         0.         0.02398082 0.
 0.         0.02398082 0.         0.02398082]",pos,,start
1726093838.2927024,1726093836.7056174,"[  18.76 -154.1   -26.8     0.    -22.78  -69.68  -22.78  -20.1   -20.1
  -92.46  -25.46  -16.08  -72.36   13.4   -16.08   14.74]","[3.1017091 3.4514568 3.2136898 3.1400588 3.1507967 3.3256702 3.2274957
 3.1646023 3.2090878 3.3670878 3.2274957 3.1676702 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.         0.02398082 0.         0.02398082 0.         0.02398082
 0.02398082 0.02398082 0.         0.         0.02398082 0.
 0.         0.02398082 0.         0.02398082]",pos,,start
1726093838.3735888,1726093836.7056174,"[  18.76 -152.76  -25.46    0.    -22.78  -67.    -22.78  -20.1   -20.1
  -92.46  -25.46  -14.74  -72.36   13.4   -16.08   14.74]","[3.1017091 3.4514568 3.2136898 3.1400588 3.1507967 3.3256702 3.2259617
 3.1646023 3.2090878 3.3670878 3.2274957 3.1676702 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.02398082
 0.02398082 0.02398082 0.         0.         0.02398082 0.
 0.         0.02398082 0.         0.02398082]",pos,,start
1726093838.4506192,1726093836.7056174,"[  18.76 -148.74  -25.46    0.    -22.78  -68.34  -22.78  -20.1   -20.1
  -92.46  -24.12  -14.74  -72.36   13.4   -16.08   14.74]","[3.1017091 3.4514568 3.2136898 3.1400588 3.1507967 3.3256702 3.2274957
 3.1646023 3.2090878 3.3670878 3.2274957 3.1676702 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.         0.02398082 0.         0.02398082 0.         0.
 0.02398082 0.         0.         0.         0.02398082 0.
 0.         0.02398082 0.         0.02398082]",pos,,start
1726093838.530684,1726093836.7056174,"[  18.76 -150.08  -25.46    0.    -22.78  -69.68  -22.78  -21.44  -18.76
  -92.46  -25.46  -14.74  -72.36   13.4   -16.08   13.4 ]","[3.1017091 3.4499228 3.2136898 3.1400588 3.1507967 3.3256702 3.2274957
 3.1646023 3.2090878 3.3670878 3.2274957 3.1676702 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.         0.         0.         0.02398082 0.         0.02398082
 0.02398082 0.         0.         0.         0.02398082 0.
 0.02398082 0.02398082 0.         0.02398082]",pos,,start
1726093838.6106195,1726093836.7056174,"[  18.76 -152.76  -25.46    0.    -21.44  -71.02  -22.78  -21.44  -18.76
  -92.46  -25.46  -14.74  -73.7    13.4   -14.74   14.74]","[3.1017091 3.4514568 3.2136898 3.1400588 3.1507967 3.3241363 3.2274957
 3.1646023 3.2090878 3.3670878 3.2274957 3.1676702 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.02398082
 0.         0.02398082 0.         0.         0.         0.
 0.         0.02398082 0.         0.02398082]",pos,,start
1726093838.691534,1726093836.7056174,"[  17.42 -151.42  -25.46    0.    -21.44  -67.    -21.44  -21.44  -18.76
  -92.46  -24.12  -14.74  -72.36   14.74  -16.08   14.74]","[3.103243  3.4499228 3.2136898 3.1400588 3.1507967 3.3241363 3.2259617
 3.1646023 3.2090878 3.3670878 3.2259617 3.1676702 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.02398082
 0.         0.         0.         0.02398082 0.02398082 0.
 0.         0.02398082 0.         0.02398082]",pos,,start
1726093838.7704794,1726093836.7056174,"[  16.08 -152.76  -25.46    0.    -22.78  -68.34  -20.1   -21.44  -18.76
  -92.46  -24.12  -14.74  -72.36   13.4   -16.08   14.74]","[3.103243  3.4499228 3.2136898 3.1400588 3.1507967 3.3241363 3.2259617
 3.1646023 3.2090878 3.3670878 3.2274957 3.1676702 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.02398082 0.         0.         0.02398082 0.         0.
 0.         0.         0.         0.02398082 0.02398082 0.
 0.02398082 0.02398082 0.         0.02398082]",pos,,start
1726093838.8504689,1726093836.7056174,"[  18.76 -154.1   -25.46    0.    -22.78  -71.02  -21.44  -21.44  -18.76
  -92.46  -25.46  -16.08  -69.68   13.4   -16.08   14.74]","[3.103243  3.4514568 3.2136898 3.1400588 3.1507967 3.3256702 3.2259617
 3.1661363 3.2075539 3.3686218 3.2274957 3.1676702 3.3318062 3.121651
 3.1538644 3.112447 ]","[ 0.02398082  0.02398082  0.          0.02398082  0.          0.02398082
  0.          0.          0.         -0.02398082  0.          0.02398082
 -0.02398082  0.02398082  0.          0.02398082]",pos,,start
1726093838.9306264,1726093836.7056174,"[  17.42 -150.08  -25.46    0.    -22.78  -69.68  -20.1   -20.1   -18.76
  -92.46  -25.46  -16.08  -72.36   13.4   -16.08   14.74]","[3.103243  3.4499228 3.2136898 3.1400588 3.1507967 3.3241363 3.2244277
 3.1646023 3.2075539 3.3670878 3.2259617 3.1676702 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.         0.         0.         0.         0.02398082 0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726093839.0109808,1726093836.7056174,"[  18.76 -156.78  -26.8     0.    -21.44  -69.68  -20.1   -20.1   -18.76
  -92.46  -25.46  -14.74  -72.36   13.4   -16.08   14.74]","[3.103243  3.4514568 3.2136898 3.1400588 3.1507967 3.3241363 3.2244277
 3.1646023 3.2075539 3.3670878 3.2259617 3.1676702 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.02398082
 0.         0.         0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726093839.0914867,1726093836.7056174,"[  18.76 -151.42  -25.46    0.    -22.78  -73.7   -21.44  -20.1   -18.76
  -92.46  -25.46  -16.08  -72.36   13.4   -16.08   13.4 ]","[3.103243  3.4514568 3.2136898 3.1400588 3.1507967 3.3241363 3.2244277
 3.1646023 3.2060199 3.3670878 3.2259617 3.1676702 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.         0.         0.         0.         0.02398082 0.
 0.         0.02398082 0.         0.02398082]",pos,,start
1726093839.1702342,1726093836.7056174,"[  18.76 -148.74  -26.8     0.    -22.78  -72.36  -20.1   -20.1   -18.76
  -91.12  -26.8   -13.4   -72.36   13.4   -14.74   14.74]","[3.103243  3.4499228 3.2136898 3.1400588 3.1507967 3.3241363 3.2244277
 3.1646023 3.2060199 3.3670878 3.2259617 3.1661363 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.02398082 0.         0.         0.02398082 0.         0.
 0.         0.         0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726093839.2503896,1726093836.7056174,"[  18.76 -155.44  -25.46    0.    -22.78  -71.02  -20.1   -20.1   -20.1
  -92.46  -25.46  -16.08  -72.36   13.4   -16.08   14.74]","[3.103243  3.4514568 3.2136898 3.1400588 3.1507967 3.3241363 3.2244277
 3.1646023 3.2060199 3.3670878 3.2274957 3.1661363 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.02398082
 0.         0.         0.         0.         0.02398082 0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726093839.3304243,1726093836.7056174,"[  20.1  -154.1   -26.8     0.    -21.44  -69.68  -21.44  -20.1   -18.76
  -92.46  -25.46  -14.74  -72.36   13.4   -16.08   14.74]","[3.103243  3.4499228 3.2136898 3.1400588 3.1507967 3.3241363 3.2244277
 3.1646023 3.2060199 3.3670878 3.2259617 3.1676702 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.02398082
 0.         0.         0.02398082 0.         0.02398082 0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726093839.4431107,1726093836.7056174,"[  20.1  -150.08  -25.46    0.    -21.44  -69.68  -21.44  -20.1   -18.76
  -92.46  -25.46  -14.74  -72.36   13.4   -16.08   14.74]","[3.103243  3.4499228 3.2136898 3.1400588 3.1507967 3.3241363 3.2244277
 3.1646023 3.204486  3.3670878 3.2259617 3.1661363 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.02398082]",pos,,start
1726093839.5226882,1726093836.7056174,"[  18.76 -154.1   -25.46    0.    -22.78  -69.68  -20.1   -20.1   -18.76
  -92.46  -25.46  -13.4   -72.36   10.72  -16.08   13.4 ]","[3.103243  3.4499228 3.2136898 3.1400588 3.1507967 3.3241363 3.2244277
 3.1646023 3.204486  3.3670878 3.2259617 3.1661363 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.         0.         0.         0.         0.02398082 0.
 0.         0.02398082 0.         0.02398082]",pos,,start
1726093839.602502,1726093836.7056174,"[  18.76 -147.4   -29.48    0.    -22.78  -69.68  -21.44  -21.44  -18.76
  -92.46  -25.46  -13.4   -72.36   13.4   -17.42   13.4 ]","[3.103243  3.4499228 3.2136898 3.1400588 3.1507967 3.3241363 3.2244277
 3.1646023 3.204486  3.3670878 3.2259617 3.1661363 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.02398082 0.         0.         0.02398082 0.         0.
 0.         0.         0.         0.         0.         0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726093839.6824124,1726093836.7056174,"[  20.1  -154.1   -25.46    0.    -22.78  -69.68  -20.1   -20.1   -18.76
  -92.46  -25.46  -14.74  -72.36   14.74  -16.08   14.74]","[3.103243  3.4499228 3.2136898 3.1400588 3.1507967 3.3241363 3.2244277
 3.1646023 3.204486  3.3670878 3.2259617 3.1661363 3.3318062 3.121651
 3.1538644 3.112447 ]","[0.02398082 0.         0.         0.02398082 0.         0.02398082
 0.         0.         0.         0.         0.02398082 0.
 0.         0.02398082 0.         0.02398082]",pos,,start
1726093839.7633312,1726093836.7056174,"[  20.1  -151.42  -26.8     0.    -21.44  -69.68  -20.1   -20.1   -18.76
  -92.46  -26.8   -16.08  -71.02   13.4   -16.08   14.74]","[3.103243  3.4529908 3.2152238 3.1446607 3.1507967 3.3272042 3.2213597
 3.1630683 3.204486  3.3686218 3.2228937 3.1646023 3.3348742 3.121651
 3.1553984 3.109379 ]","[ 0.07194247  0.6714631   0.16786577  0.5035973   0.04796165  0.551559
 -0.6474822  -0.23980825  0.          0.3836932  -0.5275781  -0.21582742
  0.7673864  -0.0959233   0.5995206  -0.5275781 ]",pos,,touch_object1
1726093839.812435,1726093836.7056174,"[ 21.44 142.04  22.78  41.54  25.46  17.42 -76.38 -28.14 -18.76  10.72
 -88.44 -22.78 367.16 -14.74  95.14 -79.06]","[3.109379  3.6079228 3.2397673 3.2228937 3.1630683 3.4161751 3.113981
 3.124719  3.204486  3.431515  3.124719  3.1339228 3.5419617 3.104777
 3.273515  2.9897285]","[ 0.1918466   4.7482033   0.7194247   2.0623507   0.3836932   2.32614
 -2.6858523  -0.8633097   0.          1.6786577  -2.6139097  -0.7913672
  6.546765   -0.33573154  3.261392   -3.285373  ]",pos,,touch_object1
1726093839.8611784,1726093836.7056174,"[ 20.1    0.    18.76  17.42  24.12   1.34 -26.8  -21.44 -18.76   9.38
 -34.84 -16.08   4.02 -14.74  32.16 -17.42]","[3.123185  3.8579617 3.2857869 3.3164666 3.1784081 3.5220199 2.9927964
 3.0863693 3.204486  3.508214  3.0066023 3.0986412 3.9085832 3.0940392
 3.429981  2.8347964]","[ 0.35971236  4.892088    1.1270987   1.8944851   0.33573154  2.0383701
 -2.302159   -0.7194247   0.          1.486811   -2.1582742  -0.6235014
  7.4100747  -0.07194247  3.0695455  -2.853718  ]",pos,,touch_object1
1726093839.908678,1726093836.7056174,"[ 17.42   0.    13.4   16.08  22.78   8.04 -21.44 -20.1  -20.1  -21.44
 -33.5  -16.08   0.   -17.42  14.74 -14.74]","[3.1477287 4.0512433 3.3164666 3.3854957 3.192214  3.6063888 2.9068935
 3.0602918 3.204486  3.5680394 2.9299033 3.0740974 4.2138453 3.0879033
 3.5542336 2.719748 ]","[ 0.5275781   2.877699    0.3117507   1.1270987   0.21582742  1.5347728
 -1.366907   -0.3836932   0.          1.103118   -1.1990412  -0.35971236
  5.5395703  -0.14388494  1.9664276  -2.0383701 ]",pos,,touch_object1
1726093839.9561076,1726093836.7056174,"[ 16.08  25.46  17.42  20.1   22.78 -20.1  -22.78 -21.44 -18.76 -29.48
 -36.18 -16.08   0.   -16.08  22.78 -14.74]","[3.1661363 4.137146  3.3226023 3.422311  3.201418  3.6554763 2.8501363
 3.041884  3.204486  3.6048548 2.880816  3.0602918 4.4270687 3.0817673
 3.6293986 2.635379 ]","[ 0.407674    1.103118    0.04796165  0.551559    0.14388494  0.6235014
 -0.9832138  -0.3117507   0.          0.45563567 -0.7673864  -0.23980825
  3.261392   -0.04796165  1.1990412  -1.3429261 ]",pos,,touch_object1
1726093840.004153,1726093836.7056174,"[ 12.06  36.18  20.1   20.1   22.78 -18.76 -21.44 -20.1  -18.76 -25.46
 -30.82 -14.74   5.36 -14.74  21.44 -16.08]","[3.18301   4.1616898 3.3226023 3.439185  3.2060199 3.66468   2.8133209
 3.031146  3.204486  3.6109908 2.8516703 3.0510879 4.5252433 3.0786994
 3.67235   2.5924275]","[ 0.35971236  0.33573154  0.02398082  0.3117507   0.07194247  0.07194247
 -0.5995206  -0.16786577  0.          0.02398082 -0.5275781  -0.14388494
  1.6786577  -0.07194247  0.815348   -0.7673864 ]",pos,,touch_object1
1726093840.052194,1726093836.7056174,"[-16.08  36.18  18.76  18.76  21.44 -18.76 -20.1  -20.1  -18.76 -25.46
 -30.82 -14.74  10.72 -14.74  20.1  -17.42]","[3.192214  4.1724277 3.3241363 3.4514568 3.2075539 3.66468   2.790311
 3.02501   3.204486  3.6094568 2.8317285 3.044952  4.5850687 3.0725634
 3.7014956 2.5648158]","[ 0.04796165  0.35971236  0.04796165  0.26378906  0.0959233   0.02398082
 -0.35971236 -0.0959233   0.          0.02398082 -0.3117507  -0.07194247
  0.959233   -0.07194247  0.4796165  -0.43165484]",pos,,touch_object1
1726093840.1000888,1726093836.7056174,"[ -1.34  24.12  18.76  16.08  22.78 -18.76 -20.1  -20.1  -18.76 -24.12
 -32.16 -14.74  13.4  -14.74  21.44 -16.08]","[3.19068   4.2031074 3.3272042 3.4637287 3.2106218 3.66468   2.7780392
 3.0219421 3.204486  3.6094568 2.8225245 3.041884  4.6157484 3.0710294
 3.7168355 2.5479422]","[ 0.          0.69544387  0.11990412  0.23980825  0.02398082  0.02398082
 -0.11990412  0.          0.          0.02398082 -0.0959233  -0.07194247
  0.1918466  -0.04796165  0.1918466  -0.1918466 ]",pos,,touch_object1
1726093840.1813672,1726093836.7056174,"[  0.    17.42  16.08  14.74  21.44 -18.76 -18.76 -20.1  -18.76 -24.12
 -32.16 -16.08   9.38 -10.72  21.44 -16.08]","[3.19068   4.256797  3.3364081 3.4806025 3.2121558 3.666214  2.7688353
 3.0204082 3.204486  3.6094568 2.8163888 3.037282  4.629554  3.0664277
 3.7291074 2.5341363]","[ 0.          0.57553977  0.16786577  0.1918466   0.04796165  0.
 -0.04796165  0.02398082  0.          0.          0.         -0.02398082
  0.11990412 -0.02398082  0.11990412 -0.0959233 ]",pos,,touch_object1
1726093840.228855,1726093836.7056174,"[  0.    16.08  12.06  14.74  22.78 -18.76 -18.76 -20.1  -20.1  -25.46
 -33.5  -14.74  13.4  -14.74  21.44 -14.74]","[3.19068   4.2767386 3.344078  3.4882724 3.2121558 3.666214  2.7673013
 3.0204082 3.204486  3.6094568 2.8163888 3.037282  4.631088  3.0648937
 3.7321754 2.5310683]","[ 0.          0.33573154  0.11990412  0.11990412  0.02398082  0.02398082
  0.          0.02398082  0.          0.          0.          0.
  0.04796165  0.          0.02398082 -0.04796165]",pos,,touch_object1
1726093840.2776783,1726093836.7056174,"[  0.    10.72   2.68  13.4   22.78 -20.1  -18.76 -20.1  -20.1  -24.12
 -34.84 -14.74  12.06 -14.74  21.44 -16.08]","[3.189146  4.290544  3.34868   3.4913402 3.2136898 3.66468   2.7673013
 3.0204082 3.204486  3.6094568 2.8163888 3.037282  4.6341558 3.0648937
 3.7321754 2.5295343]","[ 0.          0.23980825  0.16786577  0.0959233   0.         -0.02398082
  0.          0.          0.          0.          0.          0.02398082
  0.07194247  0.          0.          0.        ]",pos,,touch_object1
