Time,start_time,Torque,Position,Velocity,Control_mode,subtask,Subtask
1726085583.8263316,1726085583.0235448,"[  13.4   -21.44  -28.14    5.36  -17.42 -192.96  -21.44  -18.76  -24.12
 -129.98  -33.5    12.06  -72.36    9.38  -21.44   10.72]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1676702 3.113981 ]","[0.         0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085583.906342,1726085583.0235448,"[  14.74  -20.1   -28.14   10.72  -18.76 -192.96  -21.44  -18.76  -24.12
 -129.98  -33.5    13.4   -72.36    9.38  -20.1    10.72]","[3.117049  3.195282  3.2228937 3.1277869 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1676702 3.113981 ]","[0.         0.02398082 0.         0.         0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085583.98634,1726085583.0235448,"[  13.4   -18.76  -28.14    8.04  -17.42 -191.62  -21.44  -18.76  -25.46
 -129.98  -33.5    13.4   -72.36   10.72  -20.1    10.72]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1676702 3.113981 ]","[0.         0.02398082 0.         0.02398082 0.02398082 0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085584.0671494,1726085583.0235448,"[  13.4   -21.44  -28.14   12.06  -16.08 -192.96  -21.44  -18.76  -24.12
 -128.64  -33.5    13.4   -72.36   10.72  -18.76   10.72]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1676702 3.113981 ]","[0.         0.02398082 0.         0.         0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085584.1463356,1726085583.0235448,"[  13.4   -20.1   -26.8    10.72  -17.42 -190.28  -21.44  -18.76  -24.12
 -129.98  -33.5    12.06  -72.36    9.38  -20.1    10.72]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1676702 3.113981 ]","[0.         0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085584.2262468,1726085583.0235448,"[  13.4   -20.1   -26.8    12.06  -17.42 -190.28  -21.44  -18.76  -25.46
 -128.64  -32.16   12.06  -72.36   10.72  -18.76   10.72]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1661363 3.113981 ]","[ 0.          0.02398082  0.          0.02398082  0.          0.
  0.          0.02398082  0.          0.          0.          0.02398082
  0.          0.         -0.02398082  0.02398082]",pos,,start
1726085584.3061674,1726085583.0235448,"[  14.74  -18.76  -28.14   10.72  -16.08 -191.62  -21.44  -18.76  -24.12
 -128.64  -34.84   12.06  -72.36    9.38  -20.1     9.38]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1646023 3.113981 ]","[0.         0.02398082 0.         0.         0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085584.3866003,1726085583.0235448,"[  14.74  -21.44  -28.14   10.72  -17.42 -190.28  -22.78  -18.76  -25.46
 -128.64  -33.5    13.4   -71.02    9.38  -20.1     9.38]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1630683 3.113981 ]","[0.         0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085584.46809,1726085583.0235448,"[  14.74  -21.44  -28.14   12.06   -9.38 -191.62  -21.44  -20.1   -24.12
 -128.64  -33.5    13.4   -72.36    9.38  -20.1    10.72]","[3.117049  3.195282  3.2228937 3.1277869 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1630683 3.113981 ]","[0.         0.02398082 0.         0.         0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085584.5461514,1726085583.0235448,"[  13.4   -20.1   -28.14    5.36  -17.42 -191.62  -22.78  -17.42  -24.12
 -128.64  -33.5    12.06  -71.02   10.72  -20.1    10.72]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1630683 3.113981 ]","[0.         0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085584.6264515,1726085583.0235448,"[  14.74  -20.1   -29.48   12.06  -17.42 -191.62  -21.44  -18.76  -24.12
 -129.98  -33.5    12.06  -72.36    9.38  -20.1    10.72]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1630683 3.113981 ]","[0.         0.02398082 0.         0.02398082 0.02398082 0.
 0.         0.02398082 0.02398082 0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085584.7062743,1726085583.0235448,"[  13.4   -20.1   -28.14   10.72  -17.42 -190.28  -21.44  -18.76  -24.12
 -128.64  -33.5    12.06  -72.36    9.38  -20.1    10.72]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1630683 3.113981 ]","[0.         0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085584.7864344,1726085583.0235448,"[  14.74  -20.1   -28.14   10.72  -17.42 -192.96  -21.44  -18.76  -24.12
 -128.64  -33.5    12.06  -72.36    9.38  -21.44   10.72]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1630683 3.113981 ]","[0.         0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085584.8674538,1726085583.0235448,"[  14.74  -20.1   -28.14   10.72  -17.42 -191.62  -21.44  -20.1   -25.46
 -131.32  -34.84   12.06  -72.36    9.38  -20.1    10.72]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1630683 3.113981 ]","[0.         0.02398082 0.         0.         0.         0.
 0.         0.02398082 0.02398082 0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085584.946257,1726085583.0235448,"[  13.4   -20.1   -29.48   12.06  -17.42 -192.96  -21.44  -18.76  -25.46
 -129.98  -34.84   13.4   -72.36   10.72  -18.76   10.72]","[3.117049  3.195282  3.2228937 3.1277869 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1630683 3.113981 ]","[0.         0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085585.0264292,1726085583.0235448,"[  13.4   -20.1   -29.48   12.06  -17.42 -191.62  -21.44  -18.76  -24.12
 -128.64  -33.5    13.4   -72.36    9.38  -18.76    9.38]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1630683 3.113981 ]","[0.         0.02398082 0.         0.         0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085585.1062999,1726085583.0235448,"[  13.4   -20.1   -29.48   10.72  -16.08 -191.62  -21.44  -20.1   -24.12
 -128.64  -33.5    12.06  -72.36    9.38  -20.1     9.38]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1630683 3.113981 ]","[0.         0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085585.1863096,1726085583.0235448,"[  13.4   -21.44  -28.14   12.06  -17.42 -192.96  -22.78  -18.76  -24.12
 -128.64  -33.5    12.06  -72.36    9.38  -20.1     9.38]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1630683 3.113981 ]","[0.         0.02398082 0.         0.         0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085585.2674441,1726085583.0235448,"[  13.4   -21.44  -28.14   12.06  -17.42 -192.96  -22.78  -20.1   -24.12
 -128.64  -33.5    12.06  -71.02    9.38  -18.76   10.72]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1630683 3.113981 ]","[0.         0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085585.3462799,1726085583.0235448,"[  13.4   -21.44  -28.14   12.06  -17.42 -191.62  -22.78  -18.76  -24.12
 -128.64  -33.5    13.4   -71.02   10.72  -20.1     9.38]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1630683 3.113981 ]","[0.         0.02398082 0.         0.02398082 0.02398082 0.
 0.         0.02398082 0.02398082 0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085585.426249,1726085583.0235448,"[  14.74  -20.1   -28.14   12.06  -17.42 -190.28  -21.44  -18.76  -24.12
 -129.98  -33.5    12.06  -72.36    9.38  -20.1    10.72]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1630683 3.113981 ]","[0.         0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085585.5388913,1726085583.0235448,"[  13.4   -20.1   -29.48    5.36  -17.42 -192.96  -21.44  -20.1   -24.12
 -129.98  -33.5    12.06  -72.36    9.38  -20.1    10.72]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1630683 3.113981 ]","[0.         0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085585.6507337,1726085583.0235448,"[  14.74  -20.1   -28.14   10.72  -17.42 -190.28  -21.44  -18.76  -24.12
 -129.98  -34.84   12.06  -72.36    9.38  -20.1    10.72]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1630683 3.113981 ]","[0.         0.02398082 0.         0.         0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085585.7305493,1726085583.0235448,"[  14.74  -20.1   -28.14   12.06  -17.42 -188.94  -21.44  -20.1   -24.12
 -129.98  -33.5    13.4   -72.36   10.72  -20.1    10.72]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1630683 3.113981 ]","[0.         0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085585.8104043,1726085583.0235448,"[  14.74  -21.44  -29.48   10.72  -16.08 -190.28  -21.44  -18.76  -24.12
 -128.64  -33.5    12.06  -72.36    9.38  -20.1    10.72]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1630683 3.113981 ]","[0.         0.02398082 0.         0.         0.         0.
 0.         0.02398082 0.02398082 0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085585.8902602,1726085583.0235448,"[  13.4   -18.76  -28.14   12.06  -17.42 -190.28  -21.44  -20.1   -25.46
 -128.64  -33.5    13.4   -73.7    10.72  -20.1    10.72]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1630683 3.113981 ]","[0.         0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085585.9702744,1726085583.0235448,"[  13.4   -20.1   -28.14   10.72  -17.42 -190.28  -21.44  -20.1   -24.12
 -129.98  -33.5    13.4   -71.02    9.38  -20.1     9.38]","[3.117049  3.195282  3.2228937 3.1293209 3.1415927 3.495942  3.2198257
 3.1553984 3.199884  3.417709  3.2351656 3.123185  3.3379421 3.123185
 3.1630683 3.113981 ]","[0.         0.02398082 0.         0.         0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726085586.053044,1726085583.0235448,"[  13.4   -20.1   -29.48   10.72  -16.08 -190.28  -21.44  -18.76  -25.46
 -128.64  -33.5    13.4   -72.36    9.38  -20.1     9.38]","[3.117049  3.196816  3.2228937 3.126253  3.1431267 3.497476  3.2182918
 3.1553984 3.199884  3.419243  3.2336316 3.123185  3.3379421 3.123185
 3.1646023 3.112447 ]","[ 0.11990412  0.45563567  0.5995206  -0.4796165   0.11990412  0.57553977
 -0.5035973   0.02398082  0.04796165  0.6235014  -0.5275781  -0.07194247
  0.57553977 -0.07194247  0.551559   -0.57553977]",pos,,touch_object1
1726085586.099961,1726085583.0235448,"[  22.78  186.26  225.12  -30.82   28.14  364.48  -62.98  -17.42   22.78
  406.02  -79.06  -18.76  466.32  -10.72  174.2  -140.7 ]","[3.1492627 3.5204859 3.584913  2.9851265 3.201418  3.9607384 3.0127382
 3.1523306 3.2060199 3.9208548 3.0188742 3.0817673 3.8242142 3.1017091
 3.4606607 2.802583 ]","[ 0.35971236  5.275781    5.3717046  -1.7266194   0.8393288   7.601921
 -2.3741016   0.0959233   0.07194247  8.033576   -2.6378906  -0.5035973
  7.913672   -0.1918466   4.2925673  -4.2925673 ]",pos,,touch_object1
1726085586.1798403,1726085583.0235448,"[ 18.76   0.     0.   -16.08  25.46   0.   -25.46 -18.76  25.46   0.
 -38.86 -16.08   0.   -13.4   14.74  -6.7 ]","[3.1630683 3.7306414 3.8027384 2.9222333 3.2305636 4.2767386 2.9329712
 3.1569324 3.2060199 4.239923  2.9314373 3.0664277 4.141748  3.0971072
 3.6293986 2.638447 ]","[ 0.35971236  4.4604335   4.412472   -1.1510795   0.57553977  6.426861
 -1.4628303   0.02398082  0.04796165  6.498803   -1.5587536  -0.26378906
  6.5947266  -0.11990412  3.285373   -3.3093536 ]",pos,,touch_object1
1726085586.2280052,1726085583.0235448,"[ 16.08   0.     1.34 -14.74  25.46   0.   -28.14 -17.42  24.12   0.
 -37.52 -16.08   0.   -12.06  24.12  -8.04]","[3.181476  3.9039812 3.9546025 2.877748  3.2505052 4.5145054 2.880816
 3.1553984 3.2075539 4.4822917 2.877748  3.0572238 4.397923  3.0955732
 3.745981  2.5126605]","[ 0.35971236  2.973622    2.5899289  -0.7913672   0.3836932   4.052759
 -0.91127133  0.          0.02398082  4.1247015  -0.9832138  -0.16786577
  4.36451    -0.02398082  2.0383701  -2.206236  ]",pos,,touch_object1
1726085586.2757473,1726085583.0235448,"[ 16.08   2.68  13.4  -13.4   24.12   0.   -24.12 -18.76  25.46   0.
 -34.84 -14.74   0.   -12.06  26.8   -9.38]","[3.193748  4.0082917 4.0497093 2.8440003 3.264311  4.6540976 2.8409324
 3.1553984 3.2075539 4.624952  2.8363304 3.0510879 4.545185  3.0925052
 3.8211462 2.4313595]","[ 0.1918466   1.6067152   1.630696   -0.5275781   0.23980825  2.206236
 -0.6714631   0.          0.02398082  2.302159   -0.7194247  -0.07194247
  2.32614    -0.07194247  1.3429261  -1.3429261 ]",pos,,touch_object1
1726085586.3237405,1726085583.0235448,"[ 17.42   1.34  14.74 -14.74  22.78  13.4  -21.44 -17.42  24.12  13.4
 -29.48 -16.08  10.72 -10.72  24.12 -12.06]","[3.199884  4.0573792 4.1080008 2.8255925 3.273515  4.726195  2.8133209
 3.1553984 3.2075539 4.695515  2.805651  3.046486  4.629554  3.0879033
 3.8717675 2.3822722]","[ 0.11990412  0.6474822   0.9832138  -0.35971236  0.16786577  1.0311754
 -0.5035973   0.          0.02398082  1.0551562  -0.5035973  -0.0959233
  1.366907   -0.07194247  0.815348   -0.7673864 ]",pos,,touch_object1
1726085586.372046,1726085583.0235448,"[ 16.08 -12.06  16.08 -12.06  22.78  17.42 -20.1  -18.76  24.12  16.08
 -28.14 -16.08  12.06 -12.06  24.12 -12.06]","[3.204486  4.066583  4.141748  2.810253  3.278117  4.7599425 2.791845
 3.1553984 3.2075539 4.733865  2.7841752 3.043418  4.6694374 3.0817673
 3.8993793 2.3531265]","[ 0.07194247  0.04796165  0.551559   -0.21582742  0.07194247  0.5035973
 -0.35971236  0.          0.04796165  0.551559   -0.3836932   0.
  0.407674   -0.0959233   0.4796165  -0.4796165 ]",pos,,touch_object1
1726085586.4213643,1726085583.0235448,"[ 17.42 -13.4   16.08 -12.06  22.78  14.74 -18.76 -17.42  24.12  16.08
 -26.8  -14.74  14.74  -9.38  24.12 -12.06]","[3.2060199 4.066583  4.160156  2.801049  3.282719  4.7737484 2.7795732
 3.1553984 3.2090878 4.7492046 2.7703693 3.043418  4.6786413 3.0756314
 3.9162529 2.3377867]","[ 0.04796165  0.02398082  0.3117507  -0.14388494  0.0959233   0.21582742
 -0.1918466   0.          0.02398082  0.23980825 -0.21582742  0.
  0.407674   -0.0959233   0.28776988 -0.28776988]",pos,,touch_object1
1726085586.467986,1726085583.0235448,"[ 17.42 -13.4   16.08 -13.4   22.78  17.42 -16.08 -17.42  24.12  14.74
 -22.78 -14.74  12.06  -9.38  22.78 -10.72]","[3.2060199 4.066583  4.1708937 2.796447  3.284253  4.7783504 2.7703693
 3.1553984 3.2090878 4.7553406 2.7611654 3.04035   4.698583  3.0740974
 3.9254568 2.3270488]","[ 0.02398082  0.02398082  0.16786577 -0.07194247  0.0959233   0.0959233
 -0.14388494  0.          0.02398082  0.14388494 -0.14388494 -0.04796165
  0.16786577  0.          0.14388494 -0.11990412]",pos,,touch_object1
1726085586.5156085,1726085583.0235448,"[ 16.08 -12.06  16.08 -12.06  22.78   0.   -17.42 -17.42  24.12  17.42
 -25.46 -14.74  12.06  -6.7   26.8  -10.72]","[3.2060199 4.066583  4.1770296 2.793379  3.2888548 4.7814183 2.7673013
 3.1553984 3.2090878 4.7584085 2.7550294 3.037282  4.698583  3.0725634
 3.9285247 2.3209128]","[ 0.02398082  0.02398082  0.14388494 -0.04796165  0.02398082  0.02398082
  0.          0.          0.02398082  0.07194247 -0.04796165 -0.04796165
  0.02398082  0.          0.02398082 -0.07194247]",pos,,touch_object1
1726085586.5637338,1726085583.0235448,"[ 16.08 -13.4   17.42 -12.06  22.78   0.   -16.08 -17.42  24.12  16.08
 -25.46 -14.74  14.74  -4.02  26.8  -12.06]","[3.2060199 4.066583  4.1785636 2.793379  3.2888548 4.7814183 2.7657673
 3.1553984 3.2090878 4.7614765 2.7519615 3.037282  4.700117  3.0740974
 3.9285247 2.3193789]","[ 0.02398082  0.02398082  0.02398082  0.          0.02398082  0.02398082
 -0.02398082  0.          0.02398082  0.04796165 -0.04796165  0.
  0.04796165  0.          0.02398082  0.        ]",pos,,touch_object1
1726085586.6119459,1726085583.0235448,"[ 16.08 -13.4   16.08  -4.02  22.78   0.   -16.08 -18.76  24.12  16.08
 -22.78 -16.08  14.74  -9.38  25.46 -12.06]","[3.2060199 4.066583  4.1785636 2.793379  3.2888548 4.7814183 2.7642334
 3.1553984 3.2090878 4.7614765 2.7504275 3.037282  4.703185  3.0725634
 3.9300587 2.3193789]","[ 0.02398082  0.02398082  0.02398082  0.          0.02398082  0.02398082
  0.          0.          0.02398082  0.02398082 -0.02398082  0.
  0.11990412  0.02398082  0.04796165  0.        ]",pos,,touch_object1
1726085586.6597517,1726085583.0235448,"[ 16.08 -13.4   17.42  -9.38  22.78   0.   -16.08 -17.42  22.78  16.08
 -25.46 -16.08  13.4  -10.72  26.8  -12.06]","[3.2060199 4.066583  4.1785636 2.793379  3.2888548 4.7814183 2.7642334
 3.1553984 3.2090878 4.7614765 2.7504275 3.037282  4.707787  3.0725634
 3.9315927 2.3193789]","[0.02398082 0.02398082 0.02398082 0.02398082 0.02398082 0.02398082
 0.         0.         0.02398082 0.02398082 0.         0.
 0.04796165 0.         0.02398082 0.        ]",pos,,touch_object1
