Time,start_time,Torque,Position,Velocity,Control_mode,subtask,Subtask
1726092460.1743696,1726092459.3401577,"[  16.08  -44.22  -28.14   10.72  -22.78 -155.44  -21.44   -2.68  -22.78
 -112.56  -33.5   -16.08  -72.36   12.06  -16.08   13.4 ]","[3.103243  3.267379  3.2259617 3.1277869 3.1584663 3.4545248 3.2198257
 3.1553984 3.2106218 3.3931656 3.2305636 3.1446607 3.3318062 3.110913
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.         0.         0.
 0.         0.         0.         0.02398082 0.         0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092460.2546177,1726092459.3401577,"[  16.08  -45.56  -26.8    12.06  -22.78 -155.44  -21.44   -6.7   -24.12
 -113.9   -30.82  -16.08  -72.36   13.4   -16.08   13.4 ]","[3.103243  3.267379  3.2259617 3.1293209 3.1584663 3.4545248 3.2198257
 3.1538644 3.2106218 3.3931656 3.2305636 3.1446607 3.3318062 3.110913
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.         0.         0.
 0.02398082 0.         0.02398082 0.02398082 0.02398082 0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092460.3355374,1726092459.3401577,"[  17.42  -44.22  -28.14    5.36  -22.78 -155.44  -21.44  -13.4   -22.78
 -113.9   -29.48  -16.08  -72.36   13.4   -16.08   12.06]","[3.103243  3.267379  3.2259617 3.1293209 3.1584663 3.4545248 3.2198257
 3.1553984 3.2106218 3.3931656 3.2305636 3.1446607 3.3318062 3.110913
 3.1630683 3.112447 ]","[ 0.02398082  0.          0.          0.          0.          0.
  0.02398082  0.02398082  0.02398082  0.02398082 -0.02398082  0.02398082
  0.          0.02398082  0.          0.02398082]",pos,,start
1726092460.4145033,1726092459.3401577,"[  16.08  -44.22  -28.14    2.68  -22.78 -154.1   -20.1    -5.36  -22.78
 -112.56  -29.48  -16.08  -73.7    12.06  -16.08   13.4 ]","[3.103243  3.267379  3.2259617 3.1293209 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2305636 3.1446607 3.3318062 3.112447
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.         0.         0.
 0.         0.         0.         0.02398082 0.         0.02398082
 0.         0.04796165 0.         0.02398082]",pos,,start
1726092460.4944208,1726092459.3401577,"[  16.08  -42.88  -26.8    12.06  -22.78 -154.1   -20.1   -16.08  -21.44
 -113.9   -30.82  -16.08  -72.36   13.4   -17.42   12.06]","[3.103243  3.267379  3.2259617 3.1293209 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2320976 3.1446607 3.3318062 3.112447
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.         0.         0.
 0.02398082 0.         0.02398082 0.02398082 0.         0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092460.5743787,1726092459.3401577,"[  17.42  -45.56  -26.8    13.4   -22.78 -154.1   -21.44   -9.38  -22.78
 -112.56  -30.82  -16.08  -72.36   12.06  -16.08   13.4 ]","[3.103243  3.267379  3.2259617 3.1293209 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2305636 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.02398082 0.         0.         0.
 0.         0.         0.         0.02398082 0.02398082 0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092460.6547413,1726092459.3401577,"[  17.42  -44.22  -26.8    12.06  -22.78 -154.1   -21.44  -16.08  -22.78
 -113.9   -29.48  -16.08  -72.36   12.06  -16.08   13.4 ]","[3.103243  3.267379  3.2259617 3.1277869 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2320976 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.         0.         0.         0.         0.
 0.         0.         0.02398082 0.02398082 0.02398082 0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092460.7351637,1726092459.3401577,"[  17.42  -44.22  -28.14    0.    -22.78 -152.76  -21.44  -16.08  -21.44
 -112.56  -29.48  -16.08  -72.36   12.06  -16.08   13.4 ]","[3.103243  3.267379  3.2259617 3.1293209 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2305636 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.02398082 0.         0.02398082 0.02398082 0.02398082 0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092460.814576,1726092459.3401577,"[  17.42  -44.22  -26.8    13.4   -22.78 -154.1   -21.44   -9.38  -21.44
 -112.56  -30.82  -14.74  -72.36   12.06  -16.08   13.4 ]","[3.103243  3.267379  3.2259617 3.1277869 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2305636 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.         0.         0.
 0.02398082 0.02398082 0.02398082 0.02398082 0.         0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092460.8943756,1726092459.3401577,"[  16.08  -45.56  -26.8     4.02  -22.78 -154.1   -20.1   -13.4   -21.44
 -113.9   -30.82  -16.08  -72.36   12.06  -16.08   12.06]","[3.103243  3.267379  3.2259617 3.1293209 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2305636 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.02398082 0.         0.02398082 0.02398082 0.02398082 0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726092460.9742699,1726092459.3401577,"[  17.42  -46.9   -26.8    12.06  -22.78 -154.1   -21.44  -10.72  -21.44
 -112.56  -30.82  -16.08  -72.36   12.06  -17.42   12.06]","[3.103243  3.267379  3.2259617 3.1293209 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2305636 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.02398082 0.         0.         0.
 0.         0.02398082 0.         0.02398082 0.         0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092461.054668,1726092459.3401577,"[  17.42  -45.56  -26.8    12.06  -22.78 -152.76  -21.44  -16.08  -21.44
 -112.56  -32.16  -16.08  -72.36   12.06  -17.42   13.4 ]","[3.103243  3.267379  3.2259617 3.1293209 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2305636 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.02398082 0.         0.         0.02398082 0.02398082 0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726092461.134433,1726092459.3401577,"[  17.42  -45.56  -26.8    13.4   -22.78 -154.1   -21.44   -5.36  -21.44
 -111.22  -29.48  -16.08  -72.36   12.06  -16.08   12.06]","[3.103243  3.267379  3.2259617 3.1293209 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2320976 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.02398082 0.         0.02398082 0.02398082 0.         0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092461.2143652,1726092459.3401577,"[  16.08  -45.56  -26.8    13.4   -22.78 -152.76  -21.44  -10.72  -21.44
 -112.56  -30.82  -16.08  -72.36   12.06  -16.08   13.4 ]","[3.103243  3.267379  3.2259617 3.1293209 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2305636 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.         0.         0.
 0.02398082 0.02398082 0.02398082 0.02398082 0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726092461.2942905,1726092459.3401577,"[  16.08  -46.9   -26.8    13.4   -22.78 -154.1   -20.1   -14.74  -22.78
 -112.56  -30.82  -16.08  -72.36   12.06  -16.08   12.06]","[3.103243  3.267379  3.2259617 3.1293209 3.1584663 3.4545248 3.2198257
 3.1538644 3.2106218 3.3931656 3.2305636 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.         0.         0.
 0.02398082 0.         0.         0.02398082 0.         0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092461.3742504,1726092459.3401577,"[  17.42  -45.56  -26.8    12.06  -22.78 -154.1   -21.44  -12.06  -22.78
 -112.56  -29.48  -17.42  -72.36   12.06  -18.76   13.4 ]","[3.103243  3.267379  3.2259617 3.1293209 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2320976 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.02398082 0.02398082 0.         0.02398082 0.04796165 0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092461.454883,1726092459.3401577,"[  17.42  -45.56  -26.8     5.36  -22.78 -152.76  -21.44  -16.08  -21.44
 -112.56  -29.48  -16.08  -72.36   12.06  -17.42   12.06]","[3.103243  3.267379  3.2259617 3.1293209 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2305636 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.02398082 0.02398082 0.02398082 0.02398082 0.02398082 0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092461.5353642,1726092459.3401577,"[  17.42  -45.56  -26.8    13.4   -22.78 -154.1   -21.44   -8.04  -21.44
 -112.56  -30.82  -16.08  -72.36   12.06  -16.08   13.4 ]","[3.103243  3.267379  3.2259617 3.1277869 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2305636 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.02398082 0.02398082 0.02398082 0.02398082 0.02398082 0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092461.6143029,1726092459.3401577,"[  16.08  -45.56  -26.8    12.06  -22.78 -152.76  -21.44   -4.02  -21.44
 -112.56  -30.82  -16.08  -72.36   12.06  -16.08   13.4 ]","[3.103243  3.267379  3.2259617 3.1293209 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2320976 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.02398082 0.         0.         0.02398082 0.02398082 0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092461.6943805,1726092459.3401577,"[  16.08  -45.56  -26.8    13.4   -24.12 -152.76  -21.44  -17.42  -21.44
 -112.56  -30.82  -16.08  -72.36   12.06  -17.42   12.06]","[3.103243  3.267379  3.2259617 3.1293209 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2305636 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.         0.         0.
 0.         0.         0.         0.02398082 0.         0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092461.7742977,1726092459.3401577,"[  17.42  -44.22  -28.14   13.4   -22.78 -152.76  -20.1   -16.08  -21.44
 -112.56  -29.48  -14.74  -72.36   12.06  -16.08   13.4 ]","[3.103243  3.267379  3.2259617 3.1293209 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2305636 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.02398082 0.         0.         0.02398082 0.02398082 0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092461.854575,1726092459.3401577,"[  17.42  -45.56  -26.8     9.38  -22.78 -154.1   -20.1   -16.08  -22.78
 -112.56  -30.82  -16.08  -72.36   12.06  -16.08   12.06]","[3.103243  3.267379  3.2259617 3.1293209 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2305636 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.         0.         0.
 0.02398082 0.         0.02398082 0.02398082 0.         0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092461.9345005,1726092459.3401577,"[  16.08  -45.56  -26.8     5.36  -22.78 -154.1   -21.44   -4.02  -21.44
 -111.22  -29.48  -16.08  -71.02   12.06  -17.42   13.4 ]","[3.103243  3.267379  3.2259617 3.1293209 3.1584663 3.4545248 3.2198257
 3.1538644 3.2106218 3.3931656 3.2305636 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.         0.         0.         0.         0.
 0.02398082 0.02398082 0.02398082 0.02398082 0.02398082 0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092462.014289,1726092459.3401577,"[  16.08  -45.56  -26.8    14.74  -22.78 -152.76  -21.44  -14.74  -21.44
 -113.9   -28.14  -14.74  -72.36   13.4   -16.08   12.06]","[3.103243  3.267379  3.2259617 3.1277869 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2305636 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.         0.         0.
 0.02398082 0.02398082 0.02398082 0.02398082 0.02398082 0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092462.0944822,1726092459.3401577,"[  17.42  -44.22  -26.8    12.06  -22.78 -152.76  -20.1   -16.08  -21.44
 -113.9   -29.48  -14.74  -72.36   12.06  -17.42   12.06]","[3.103243  3.267379  3.2259617 3.1293209 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2320976 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.         0.         0.
 0.         0.         0.         0.02398082 0.02398082 0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092462.1742032,1726092459.3401577,"[  16.08  -45.56  -28.14   12.06  -24.12 -152.76  -20.1   -14.74  -20.1
 -112.56  -30.82  -16.08  -72.36   13.4   -16.08   12.06]","[3.103243  3.267379  3.2259617 3.1277869 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2305636 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.         0.         0.
 0.         0.02398082 0.         0.02398082 0.02398082 0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092462.2546246,1726092459.3401577,"[  17.42  -46.9   -26.8    13.4   -22.78 -154.1   -21.44   -5.36  -21.44
 -112.56  -32.16  -16.08  -72.36   12.06  -16.08   12.06]","[3.103243  3.267379  3.2259617 3.1277869 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2305636 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.         0.         0.
 0.         0.02398082 0.02398082 0.02398082 0.02398082 0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092462.3352165,1726092459.3401577,"[  16.08  -46.9   -26.8    10.72  -22.78 -152.76  -21.44  -14.74  -21.44
 -112.56  -29.48  -16.08  -72.36   13.4   -17.42   13.4 ]","[3.103243  3.267379  3.2259617 3.1293209 3.1584663 3.4545248 3.2198257
 3.1553984 3.2090878 3.3931656 3.2305636 3.1446607 3.3318062 3.113981
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.02398082 0.02398082 0.         0.02398082 0.         0.02398082
 0.         0.02398082 0.         0.02398082]",pos,,start
1726092462.4150217,1726092459.3401577,"[  17.42  -46.9   -26.8    12.06  -22.78 -152.76  -20.1    -5.36  -22.78
 -111.22  -29.48  -16.08  -72.36   13.4   -17.42   12.06]","[3.103243  3.270447  3.2290297 3.124719  3.1600003 3.4545248 3.2167578
 3.1553984 3.2106218 3.3962336 3.2274957 3.1431267 3.3333402 3.112447
 3.1646023 3.109379 ]","[ 0.11990412  0.5275781   0.6235014  -0.43165484  0.11990412  0.4796165
 -0.5275781   0.02398082  0.04796165  0.551559   -0.5275781  -0.14388494
  0.57553977 -0.04796165  0.5275781  -0.5275781 ]",pos,,touch_object1
1726092462.4637427,1726092459.3401577,"[  24.12  139.36  194.3   -33.5    32.16  387.26  -53.6     0.     16.08
  381.9   -72.36  -24.12  432.82  -12.06  158.12 -127.3 ]","[3.121651  3.4069712 3.3977675 3.04802   3.187612  3.6554763 3.1017091
 3.1492627 3.2136898 3.6094568 3.110913  3.115515  3.5434957 3.103243
 3.3057287 2.959049 ]","[ 0.4796165   4.4364524   5.1079154  -1.918466    0.8393288   6.666669
 -2.9256606  -0.07194247  0.14388494  7.074343   -2.973622   -0.6714631
  6.930458   -0.1918466   4.1247015  -4.340529  ]",pos,,touch_object1
1726092462.5118346,1726092459.3401577,"[ 20.1    1.34  13.4  -16.08  25.46   0.   -16.08   0.    16.08   0.
 -26.8  -20.1    2.68 -12.06  42.88 -17.42]","[3.1461947 3.660078  3.661612  2.965185  3.2244277 4.0251656 2.9866605
 3.1553984 3.2198257 3.9975538 2.9881945 3.0863693 3.9315927 3.0986412
 3.512816  2.7412236]","[ 0.407674    4.6762605   5.275781   -1.5587536   0.5995206   7.5779405
 -2.0863316   0.11990412  0.07194247  7.8657103  -2.2781782  -0.5275781
  7.721825    0.02398082  4.1966443  -3.956836  ]",pos,,touch_object1
1726092462.5598783,1726092459.3401577,"[ 21.44   0.     0.   -17.42  29.48   0.   -25.46 -14.74  18.76   0.
 -33.5  -20.1    0.   -13.4    9.38  -9.38]","[3.1646023 3.8456898 3.8702335 2.9053595 3.2459033 4.3457675 2.9068935
 3.1553984 3.2198257 4.3212237 2.9038255 3.0679617 4.249127  3.0940392
 3.6784859 2.5862916]","[ 0.5035973   3.5012002   3.525181   -1.103118    0.407674    5.563551
 -1.2470028   0.02398082  0.04796165  5.6594744  -1.2709837  -0.28776988
  5.851321   -0.07194247  2.7577949  -2.877699  ]",pos,,touch_object1
1726092462.6080468,1726092459.3401577,"[ 17.42   2.68   5.36 -14.74  26.8    0.   -24.12 -14.74  17.42   0.
 -34.84 -20.1    0.   -13.4   24.12 -10.72]","[3.18301   3.9730103 3.9990878 2.8624082 3.262777  4.552855  2.8608742
 3.1553984 3.2213597 4.534447  2.8532043 3.0572238 4.473088  3.0909712
 3.7827966 2.475845 ]","[ 0.407674    2.206236    2.32614    -0.69544387  0.35971236  3.4292579
 -0.7913672   0.02398082  0.02398082  3.4292579  -0.8393288  -0.1918466
  3.549162   -0.07194247  1.7266194  -1.8944851 ]",pos,,touch_object1
1726092462.656641,1726092459.3401577,"[ 17.42  10.72   9.38 -14.74  25.46   2.68 -22.78 -16.08  16.08   1.34
 -32.16 -21.44   1.34 -13.4   26.8  -12.06]","[3.196816  4.0512433 4.083457  2.8332624 3.275049  4.6786413 2.8286605
 3.1553984 3.2228937 4.6648355 2.8194566 3.0495539 4.6004086 3.0894372
 3.8456898 2.4037478]","[ 0.21582742  1.1270987   1.2949644  -0.45563567  0.1918466   1.8944851
 -0.4796165   0.02398082  0.02398082  1.9424467  -0.551559   -0.0959233
  1.9664276   0.          1.0311754  -1.1270987 ]",pos,,touch_object1
1726092462.7044642,1726092459.3401577,"[ 18.76 -18.76  14.74 -14.74  26.8   12.06 -21.44 -14.74  17.42  13.4
 -30.82 -20.1   10.72 -12.06  22.78 -14.74]","[3.204486  4.072719  4.129476  2.8163888 3.281185  4.735399  2.807185
 3.1553984 3.2244277 4.721593  2.797981  3.044952  4.6617675 3.0863693
 3.8825054 2.3653984]","[ 0.14388494  0.16786577  0.7913672  -0.3117507   0.11990412  0.7913672
 -0.3836932   0.02398082  0.04796165  0.815348   -0.407674   -0.0959233
  1.0071946  -0.04796165  0.6474822  -0.6235014 ]",pos,,touch_object1
1726092462.7521036,1726092459.3401577,"[ 16.08 -18.76  14.74 -13.4   26.8   16.08 -14.74 -14.74  17.42  16.08
 -22.78 -20.1   13.4  -12.06  21.44 -13.4 ]","[3.2090878 4.072719  4.15402   2.805651  3.2857869 4.7538066 2.790311
 3.1553984 3.2244277 4.7415347 2.7795732 3.043418  4.690913  3.0833013
 3.9055152 2.3454566]","[ 0.0959233   0.02398082  0.43165484 -0.1918466   0.11990412  0.3117507
 -0.33573154  0.02398082  0.02398082  0.35971236 -0.35971236 -0.04796165
  0.5035973  -0.04796165  0.43165484 -0.3117507 ]",pos,,touch_object1
1726092462.7997837,1726092459.3401577,"[ 16.08 -17.42  13.4  -13.4   26.8   13.4  -16.08 -14.74  17.42   8.04
 -24.12 -18.76  12.06 -12.06  22.78 -14.74]","[3.2136898 4.072719  4.1693597 2.797981  3.2873209 4.7630105 2.7780392
 3.1553984 3.2244277 4.7522726 2.7657673 3.038816  4.706253  3.0817673
 3.9193208 2.3347187]","[ 0.07194247  0.04796165  0.26378906 -0.0959233   0.02398082  0.1918466
 -0.1918466   0.02398082  0.02398082  0.1918466  -0.1918466  -0.07194247
  0.23980825  0.          0.23980825 -0.21582742]",pos,,touch_object1
1726092462.8481534,1726092459.3401577,"[ 17.42 -17.42  14.74 -13.4   26.8    1.34 -14.74 -16.08  17.42  16.08
 -24.12 -18.76  13.4  -12.06  22.78 -13.4 ]","[3.2136898 4.072719  4.1785636 2.793379  3.2873209 4.7676125 2.7688353
 3.1553984 3.2259617 4.7584085 2.7580974 3.037282  4.712389  3.0817673
 3.9269907 2.3270488]","[ 0.02398082  0.02398082  0.16786577 -0.04796165  0.02398082  0.07194247
 -0.11990412  0.          0.02398082  0.07194247 -0.0959233   0.
  0.11990412  0.          0.0959233  -0.04796165]",pos,,touch_object1
