Time,start_time,Torque,Position,Velocity,Control_mode,subtask,Subtask
1726082315.7093022,1726082314.0434113,"[   0.   -138.02  -24.12   12.06  -18.76  -80.4   -22.78  -18.76  -17.42
  -93.8   -26.8   -14.74  -67.      1.34  -16.08  -16.08]","[3.1400588 3.426913  3.2136898 3.1293209 3.1569324 3.347146  3.2198257
 3.1646023 3.1584663 3.3686218 3.2167578 3.1676702 3.3318062 3.123185
 3.1507967 3.1477287]","[0.         0.         0.         0.02398082 0.         0.02398082
 0.         0.         0.         0.02398082 0.         0.
 0.         0.         0.02398082 0.        ]",pos,,start
1726082315.7891798,1726082314.0434113,"[   0.   -138.02  -24.12   13.4   -18.76  -80.4   -20.1   -16.08  -17.42
  -97.82  -26.8   -14.74  -65.66   12.06  -14.74  -16.08]","[3.1400588 3.426913  3.2136898 3.1293209 3.1569324 3.347146  3.2198257
 3.1661363 3.1584663 3.3670878 3.2167578 3.1676702 3.3318062 3.123185
 3.1507967 3.1477287]","[0.02398082 0.         0.         0.02398082 0.         0.
 0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.02398082 0.        ]",pos,,start
1726082315.8750145,1726082314.0434113,"[   0.   -138.02  -24.12   13.4   -18.76  -79.06  -21.44  -18.76  -17.42
  -97.82  -25.46  -16.08  -65.66    6.7   -14.74  -16.08]","[3.1400588 3.426913  3.2136898 3.1293209 3.1569324 3.347146  3.2198257
 3.1646023 3.1584663 3.3686218 3.2167578 3.1676702 3.3318062 3.123185
 3.1507967 3.1477287]","[0.02398082 0.         0.         0.02398082 0.         0.
 0.02398082 0.02398082 0.         0.         0.         0.
 0.         0.02398082 0.02398082 0.        ]",pos,,start
1726082315.967454,1726082314.0434113,"[   0.   -138.02  -25.46   13.4   -18.76  -77.72  -22.78  -18.76  -17.42
  -95.14  -25.46  -14.74  -64.32    9.38  -14.74  -16.08]","[3.1400588 3.426913  3.2136898 3.1293209 3.1569324 3.34868   3.2198257
 3.1646023 3.1584663 3.3686218 3.2167578 3.1676702 3.3318062 3.123185
 3.1507967 3.1477287]","[0.         0.         0.02398082 0.02398082 0.         0.02398082
 0.         0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.02398082 0.        ]",pos,,start
1726082316.0452695,1726082314.0434113,"[   0.   -136.68  -24.12   13.4   -18.76  -80.4   -20.1   -16.08  -17.42
  -97.82  -25.46  -14.74  -65.66   10.72  -14.74  -17.42]","[3.1400588 3.426913  3.2136898 3.1293209 3.1569324 3.347146  3.2198257
 3.1646023 3.1584663 3.3686218 3.2167578 3.1676702 3.3318062 3.123185
 3.1507967 3.1477287]","[0.02398082 0.         0.         0.02398082 0.         0.
 0.         0.         0.         0.02398082 0.         0.
 0.         0.02398082 0.02398082 0.        ]",pos,,start
1726082316.1251361,1726082314.0434113,"[   0.   -138.02  -24.12   12.06  -18.76  -77.72  -21.44  -17.42  -17.42
  -96.48  -25.46  -16.08  -67.      5.36  -14.74  -16.08]","[3.1400588 3.426913  3.2136898 3.1293209 3.1569324 3.347146  3.2198257
 3.1661363 3.1584663 3.3670878 3.2167578 3.1676702 3.3318062 3.123185
 3.1507967 3.1477287]","[0.02398082 0.         0.         0.02398082 0.         0.02398082
 0.02398082 0.02398082 0.         0.         0.         0.
 0.         0.         0.02398082 0.        ]",pos,,start
1726082316.2053304,1726082314.0434113,"[   0.   -138.02  -24.12   13.4   -18.76  -80.4   -21.44  -17.42  -17.42
  -97.82  -26.8   -14.74  -67.     10.72  -14.74  -16.08]","[3.1400588 3.426913  3.2136898 3.1293209 3.1569324 3.347146  3.2198257
 3.1646023 3.1584663 3.3686218 3.2167578 3.1676702 3.3318062 3.121651
 3.1507967 3.1477287]","[0.         0.         0.         0.02398082 0.         0.02398082
 0.         0.         0.         0.         0.         0.
 0.         0.02398082 0.02398082 0.        ]",pos,,start
1726082316.2865052,1726082314.0434113,"[   0.   -136.68  -25.46   13.4   -17.42  -77.72  -22.78  -18.76  -17.42
  -95.14  -26.8   -14.74  -69.68    4.02  -14.74  -16.08]","[3.1400588 3.426913  3.2136898 3.1293209 3.1569324 3.34868   3.2198257
 3.1646023 3.1584663 3.3686218 3.2167578 3.1676702 3.3318062 3.123185
 3.1507967 3.1477287]","[0.         0.         0.         0.02398082 0.         0.
 0.02398082 0.         0.         0.02398082 0.         0.
 0.         0.02398082 0.02398082 0.        ]",pos,,start
1726082316.3657126,1726082314.0434113,"[   0.   -138.02  -25.46   12.06  -18.76  -77.72  -21.44  -17.42  -17.42
  -97.82  -26.8   -14.74  -68.34    5.36  -14.74  -16.08]","[3.1400588 3.426913  3.2136898 3.1293209 3.1569324 3.347146  3.2198257
 3.1646023 3.1584663 3.3670878 3.2167578 3.1676702 3.3318062 3.121651
 3.1507967 3.1477287]","[0.02398082 0.         0.         0.02398082 0.         0.02398082
 0.02398082 0.         0.         0.         0.         0.
 0.         0.02398082 0.02398082 0.        ]",pos,,start
1726082316.4452834,1726082314.0434113,"[   0.   -138.02  -25.46   12.06  -18.76  -77.72  -21.44  -17.42  -16.08
  -96.48  -25.46  -14.74  -68.34   10.72  -14.74  -16.08]","[3.1400588 3.426913  3.2136898 3.1293209 3.1569324 3.347146  3.2198257
 3.1646023 3.1584663 3.3686218 3.2167578 3.1676702 3.3318062 3.121651
 3.1507967 3.1477287]","[0.         0.         0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.         0.         0.
 0.         0.         0.02398082 0.        ]",pos,,start
1726082316.5251772,1726082314.0434113,"[   0.   -138.02  -25.46   13.4   -20.1   -77.72  -21.44  -17.42  -17.42
  -96.48  -26.8   -14.74  -69.68    8.04  -16.08  -16.08]","[3.1400588 3.426913  3.2136898 3.1293209 3.1569324 3.34868   3.2198257
 3.1646023 3.1584663 3.3686218 3.2167578 3.1676702 3.3318062 3.123185
 3.1507967 3.1477287]","[0.02398082 0.         0.         0.02398082 0.         0.02398082
 0.         0.02398082 0.         0.         0.         0.
 0.         0.         0.02398082 0.        ]",pos,,start
1726082316.6052654,1726082314.0434113,"[   0.   -136.68  -25.46   12.06  -18.76  -79.06  -21.44  -16.08  -17.42
  -97.82  -26.8   -14.74  -69.68   10.72  -14.74  -16.08]","[3.1400588 3.426913  3.2136898 3.1293209 3.1569324 3.347146  3.2198257
 3.1646023 3.1584663 3.3686218 3.2167578 3.1676702 3.3318062 3.123185
 3.1507967 3.1477287]","[0.02398082 0.         0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.         0.         0.
 0.         0.02398082 0.02398082 0.        ]",pos,,start
1726082316.686688,1726082314.0434113,"[   0.   -136.68  -25.46   13.4   -18.76  -77.72  -22.78  -16.08  -17.42
  -97.82  -26.8   -16.08  -69.68   10.72  -16.08  -16.08]","[3.1400588 3.426913  3.2136898 3.1293209 3.1569324 3.34868   3.2198257
 3.1646023 3.1584663 3.3686218 3.2167578 3.1676702 3.3318062 3.123185
 3.1507967 3.1477287]","[0.02398082 0.         0.         0.02398082 0.         0.
 0.02398082 0.         0.         0.02398082 0.         0.
 0.         0.         0.02398082 0.        ]",pos,,start
1726082316.765592,1726082314.0434113,"[   0.   -138.02  -25.46   13.4   -18.76  -75.04  -21.44  -17.42  -17.42
  -97.82  -26.8   -14.74  -69.68    9.38  -16.08  -16.08]","[3.1400588 3.426913  3.2136898 3.1293209 3.1569324 3.347146  3.2198257
 3.1646023 3.1584663 3.3686218 3.2167578 3.1676702 3.3318062 3.123185
 3.1507967 3.1477287]","[0.         0.         0.         0.02398082 0.         0.
 0.02398082 0.         0.         0.         0.         0.
 0.         0.         0.02398082 0.        ]",pos,,start
1726082316.845388,1726082314.0434113,"[   0.   -136.68  -25.46   13.4   -18.76  -76.38  -22.78  -17.42  -16.08
  -99.16  -25.46  -14.74  -69.68   10.72  -14.74  -16.08]","[3.1400588 3.426913  3.2136898 3.1293209 3.1569324 3.34868   3.2198257
 3.1646023 3.1584663 3.3686218 3.2167578 3.1676702 3.3318062 3.123185
 3.1507967 3.1477287]","[0.         0.         0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.02398082 0.02398082]",pos,,start
1726082316.92526,1726082314.0434113,"[   0.   -138.02  -25.46   13.4   -18.76  -80.4   -21.44  -17.42  -16.08
  -96.48  -26.8   -14.74  -68.34    1.34  -14.74  -16.08]","[3.1400588 3.426913  3.2136898 3.1293209 3.1569324 3.347146  3.2198257
 3.1646023 3.1584663 3.3686218 3.2167578 3.1676702 3.3318062 3.123185
 3.1507967 3.1477287]","[0.         0.         0.         0.02398082 0.         0.
 0.02398082 0.         0.         0.         0.         0.
 0.         0.02398082 0.02398082 0.        ]",pos,,start
1726082317.0054467,1726082314.0434113,"[   0.   -138.02  -25.46   13.4   -18.76  -77.72  -21.44  -16.08  -17.42
  -99.16  -26.8   -14.74  -69.68   10.72  -14.74  -16.08]","[3.1400588 3.426913  3.2136898 3.1293209 3.1569324 3.347146  3.2198257
 3.1646023 3.1584663 3.3686218 3.2167578 3.1676702 3.3318062 3.121651
 3.1507967 3.1477287]","[0.         0.         0.         0.02398082 0.         0.02398082
 0.02398082 0.         0.         0.02398082 0.         0.
 0.         0.         0.02398082 0.        ]",pos,,start
1726082317.1187193,1726082314.0434113,"[   0.   -138.02  -25.46   13.4   -18.76  -77.72  -21.44  -17.42  -17.42
  -99.16  -26.8   -14.74  -69.68   10.72  -16.08  -16.08]","[3.1400588 3.426913  3.2152238 3.1293209 3.1569324 3.34868   3.2182918
 3.1676702 3.1584663 3.3686218 3.2152238 3.1676702 3.3318062 3.123185
 3.1507967 3.1446607]","[ 0.02398082  0.6714631   0.3117507   0.26378906  0.          0.69544387
 -0.4796165   0.6235014   0.          0.551559   -0.5275781   0.
  0.6474822   0.02398082  0.43165484 -0.7434055 ]",pos,,touch_object1
1726082317.167089,1726082314.0434113,"[-14.74  81.74  37.52  34.84  16.08 384.58 -58.96  44.22 -22.78 339.02
 -41.54  13.4  318.92  12.06  96.48 -99.16]","[3.1400588 3.584913  3.270447  3.192214  3.1553984 3.5465636 3.0940392
 3.2520392 3.1538644 3.575709  3.1277869 3.1676702 3.5250878 3.126253
 3.264311  3.0035343]","[-0.07194247  4.5563564   1.5827343   1.6546768  -0.02398082  6.3549185
 -3.0215838   2.182255   -0.0959233   6.786573   -2.0383701   0.02398082
  6.2829757   0.1918466   3.1175072  -3.7170277 ]",pos,,touch_object1
1726082317.2149954,1726082314.0434113,"[-14.74   0.    12.06  13.4   17.42   6.7  -18.76  14.74 -25.46   0.
 -22.78  10.72   0.    10.72  34.84 -18.76]","[3.1339228 3.8165443 3.362486  3.276583  3.1523306 3.9070492 2.968253
 3.3655539 3.1507967 3.9576705 3.0510879 3.1722722 3.8809714 3.1431267
 3.423845  2.8194566]","[-0.16786577  4.484414    1.630696    1.5107919  -0.07194247  7.0263815
 -2.206236    2.1342933  -0.11990412  7.2901707  -1.3189453   0.11990412
  6.7146306   0.3117507   3.0695455  -3.2374113 ]",pos,,touch_object1
1726082317.263088,1726082314.0434113,"[-14.74   0.    12.06  12.06  17.42   0.   -28.14  12.06 -24.12   0.
 -29.48  13.4    0.     8.04  14.74 -17.42]","[3.1323888 3.9944859 3.419243  3.3318062 3.1507967 4.2015734 2.888486
 3.440719  3.1461947 4.252195  3.0035343 3.1738062 4.155554  3.1507967
 3.5450296 2.6921363]","[ 0.          3.1175072   1.0551562   0.9832138   0.          5.443647
 -1.366907    1.366907   -0.04796165  5.2278194  -0.7194247   0.0959233
  5.0599537   0.1918466   2.0383701  -2.2541974 ]",pos,,touch_object1
1726082317.3108873,1726082314.0434113,"[-16.08   5.36  16.08  13.4   17.42   0.   -26.8   14.74 -24.12   0.
 -32.16   9.38   0.     6.7   20.1  -20.1 ]","[3.1339228 4.089593  3.4529908 3.3655539 3.1523306 4.402525  2.8393984
 3.4944081 3.1431267 4.4439425 2.9774568 3.1768742 4.3426995 3.1569324
 3.6171267 2.6077673]","[ 0.07194247  1.1750604   0.3836932   0.6235014   0.02398082  3.4532387
 -0.7913672   0.91127133 -0.02398082  3.2374113  -0.43165484  0.02398082
  3.0695455   0.07194247  1.1990412  -1.486811  ]",pos,,touch_object1
1726082317.3589754,1726082314.0434113,"[-16.08  16.08  20.1   14.74  17.42   1.34 -24.12  16.08 -22.78   5.36
 -30.82   9.38   1.34  10.72  22.78 -18.76]","[3.1354568 4.1110687 3.4591267 3.3824277 3.1538644 4.5175734 2.805651
 3.517418  3.1385248 4.551321  2.962117  3.1768742 4.4439425 3.1600003
 3.6554763 2.552544 ]","[ 0.02398082  0.28776988  0.0959233   0.26378906  0.0959233   1.7026385
 -0.7673864   0.33573154 -0.04796165  1.774581   -0.3117507   0.
  1.630696    0.11990412  0.69544387 -0.8872905 ]",pos,,touch_object1
1726082317.407015,1726082314.0434113,"[-16.08  16.08  20.1   17.42  17.42  12.06 -13.4   16.08 -22.78  13.4
 -25.46  12.06   6.7    9.38  21.44 -20.1 ]","[3.1354568 4.120272  3.4606607 3.3885636 3.1538644 4.555923  2.7688353
 3.5327578 3.1369908 4.6050105 2.946777  3.1768742 4.4991655 3.1615343
 3.6830878 2.5218644]","[ 0.02398082  0.26378906  0.02398082  0.07194247  0.          0.6714631
 -0.69544387  0.23980825 -0.02398082  0.7913672  -0.28776988 -0.02398082
  0.8393288  -0.02398082  0.4796165  -0.5275781 ]",pos,,touch_object1
1726082317.4555671,1726082314.0434113,"[-14.74   6.7   18.76  14.74  17.42  14.74 -10.72  17.42 -22.78  10.72
 -21.44   8.04   8.04  10.72  21.44 -20.1 ]","[3.1354568 4.13101   3.4621947 3.3916316 3.1523306 4.578933  2.7412236
 3.5404277 3.1369908 4.62802   2.9329712 3.1768742 4.5221753 3.1615343
 3.6984277 2.5034566]","[ 0.02398082  0.26378906  0.02398082  0.14388494 -0.02398082  0.407674
 -0.407674    0.1918466  -0.02398082  0.33573154 -0.23980825 -0.02398082
  0.407674    0.          0.28776988 -0.3117507 ]",pos,,touch_object1
1726082317.5029001,1726082314.0434113,"[-16.08  16.08  18.76  16.08  17.42  13.4  -12.06  16.08 -22.78  17.42
 -21.44   8.04   5.36   5.36  21.44 -20.1 ]","[3.1354568 4.140214  3.4621947 3.3977675 3.1523306 4.5958066 2.728952
 3.5465636 3.1354568 4.6372237 2.9237673 3.1768742 4.532913  3.1630683
 3.7091656 2.4911847]","[ 0.02398082  0.11990412  0.04796165  0.11990412  0.          0.28776988
 -0.1918466   0.14388494  0.          0.16786577 -0.16786577  0.02398082
  0.14388494  0.02398082  0.16786577 -0.16786577]",pos,,touch_object1
1726082317.550921,1726082314.0434113,"[-16.08   0.    18.76  13.4   17.42   6.7  -12.06  16.08 -22.78 -17.42
 -22.78  12.06   9.38   0.    20.1  -18.76]","[3.1354568 4.143282  3.4637287 3.4039035 3.1523306 4.6065445 2.72435
 3.5526996 3.1339228 4.6402917 2.9176314 3.1768742 4.535981  3.1615343
 3.7122335 2.4835148]","[ 0.02398082  0.07194247  0.02398082  0.11990412  0.          0.1918466
 -0.02398082  0.0959233   0.          0.02398082 -0.11990412  0.02398082
  0.04796165  0.02398082  0.0959233  -0.0959233 ]",pos,,touch_object1
1726082317.599738,1726082314.0434113,"[-16.08 -16.08  18.76  14.74  17.42  14.74 -14.74   1.34 -22.78 -18.76
 -21.44   6.7   -1.34  10.72  20.1  -17.42]","[3.1354568 4.143282  3.4667966 3.4069712 3.1523306 4.6111465 2.72435
 3.5573015 3.1339228 4.6402917 2.9130294 3.1784081 4.535981  3.1615343
 3.7168355 2.478913 ]","[ 0.02398082  0.04796165  0.14388494  0.11990412  0.          0.11990412
  0.          0.11990412  0.          0.02398082  0.          0.02398082
  0.02398082  0.02398082  0.07194247 -0.07194247]",pos,,touch_object1
1726082317.6483114,1726082314.0434113,"[-14.74 -17.42  16.08  14.74  17.42  13.4  -14.74  16.08 -21.44 -17.42
 -21.44  12.06   0.     5.36  21.44 -18.76]","[3.1354568 4.144816  3.4775345 3.4100392 3.1523306 4.6142144 2.72435
 3.5588355 3.1339228 4.6402917 2.9114954 3.1784081 4.535981  3.1615343
 3.7168355 2.478913 ]","[ 0.02398082  0.04796165  0.28776988  0.02398082  0.          0.07194247
  0.          0.02398082  0.          0.02398082 -0.02398082  0.02398082
  0.          0.          0.02398082  0.        ]",pos,,touch_object1
