Time,start_time,Torque,Position,Velocity,Control_mode,subtask,Subtask
1726089867.2538748,1726089866.1490498,"[  13.4   -48.24  -29.48   10.72  -17.42 -167.5   -20.1   -20.1   -22.78
 -120.6   -30.82   12.06  -67.     10.72  -18.76   14.74]","[3.115515  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.199884  3.4115732 3.2382333 3.123185  3.3241363 3.123185
 3.1630683 3.112447 ]","[0.         0.         0.         0.02398082 0.02398082 0.
 0.02398082 0.         0.         0.         0.         0.
 0.         0.         0.02398082 0.02398082]",pos,,start
1726089867.3342826,1726089866.1490498,"[  12.06  -48.24  -30.82   12.06  -17.42 -166.16  -20.1   -18.76  -21.44
 -123.28  -30.82   12.06  -67.      4.02  -20.1    14.74]","[3.117049  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.199884  3.4115732 3.2382333 3.123185  3.3241363 3.123185
 3.1630683 3.112447 ]","[0.02398082 0.         0.         0.         0.02398082 0.
 0.02398082 0.         0.02398082 0.         0.         0.
 0.         0.02398082 0.02398082 0.02398082]",pos,,start
1726089867.4138336,1726089866.1490498,"[  13.4   -46.9   -29.48   13.4   -17.42 -166.16  -21.44  -20.1   -22.78
 -123.28  -32.16   13.4   -68.34    6.7   -20.1    13.4 ]","[3.115515  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.199884  3.4115732 3.2382333 3.123185  3.3241363 3.124719
 3.1630683 3.112447 ]","[0.02398082 0.         0.         0.         0.02398082 0.
 0.         0.         0.         0.02398082 0.         0.02398082
 0.         0.         0.02398082 0.02398082]",pos,,start
1726089867.4943376,1726089866.1490498,"[  13.4   -48.24  -29.48   13.4   -18.76 -167.5   -20.1   -18.76  -21.44
 -123.28  -30.82   13.4   -68.34    6.7   -20.1    14.74]","[3.117049  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.199884  3.4115732 3.2382333 3.123185  3.3241363 3.123185
 3.1630683 3.112447 ]","[0.02398082 0.         0.         0.         0.02398082 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02398082 0.02398082]",pos,,start
1726089867.5739322,1726089866.1490498,"[  13.4   -45.56  -30.82   12.06  -17.42 -167.5   -18.76  -18.76  -21.44
 -123.28  -30.82   12.06  -67.      9.38  -18.76   14.74]","[3.117049  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.199884  3.4115732 3.2382333 3.123185  3.3241363 3.123185
 3.1630683 3.112447 ]","[0.02398082 0.         0.         0.         0.02398082 0.
 0.         0.         0.02398082 0.02398082 0.         0.02398082
 0.         0.         0.02398082 0.02398082]",pos,,start
1726089867.6536114,1726089866.1490498,"[  13.4   -48.24  -29.48   12.06  -17.42 -167.5   -20.1   -18.76  -22.78
 -123.28  -30.82   13.4   -68.34    1.34  -20.1    13.4 ]","[3.117049  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.199884  3.4115732 3.2382333 3.123185  3.3241363 3.123185
 3.1630683 3.112447 ]","[0.         0.         0.         0.02398082 0.02398082 0.
 0.02398082 0.         0.02398082 0.         0.         0.
 0.         0.02398082 0.02398082 0.02398082]",pos,,start
1726089867.7336495,1726089866.1490498,"[  13.4   -48.24  -29.48    6.7   -17.42 -167.5   -21.44  -18.76  -21.44
 -123.28  -30.82   12.06  -68.34    8.04  -20.1    14.74]","[3.117049  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.199884  3.4115732 3.2382333 3.123185  3.3241363 3.123185
 3.1630683 3.112447 ]","[0.         0.         0.         0.02398082 0.02398082 0.
 0.         0.         0.         0.         0.         0.02398082
 0.         0.         0.         0.02398082]",pos,,start
1726089867.8136969,1726089866.1490498,"[  13.4   -48.24  -30.82   13.4   -18.76 -167.5   -21.44  -18.76  -22.78
 -123.28  -29.48   12.06  -68.34    5.36  -20.1    14.74]","[3.115515  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.201418  3.4115732 3.2382333 3.123185  3.3241363 3.123185
 3.1630683 3.112447 ]","[0.         0.         0.         0.         0.02398082 0.
 0.02398082 0.         0.02398082 0.         0.         0.
 0.         0.         0.02398082 0.02398082]",pos,,start
1726089867.8938725,1726089866.1490498,"[  14.74  -48.24  -29.48   13.4   -17.42 -167.5   -21.44  -18.76  -22.78
 -123.28  -30.82   12.06  -67.      5.36  -18.76   12.06]","[3.115515  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2167578
 3.1553984 3.199884  3.4115732 3.2382333 3.123185  3.3241363 3.123185
 3.1630683 3.112447 ]","[0.04796165 0.         0.         0.02398082 0.02398082 0.
 0.         0.         0.02398082 0.02398082 0.         0.
 0.         0.02398082 0.02398082 0.02398082]",pos,,start
1726089867.9750392,1726089866.1490498,"[  14.74  -45.56  -29.48   13.4   -17.42 -167.5   -20.1   -18.76  -22.78
 -123.28  -30.82   12.06  -68.34   10.72  -18.76   16.08]","[3.115515  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.199884  3.4115732 3.2382333 3.123185  3.3241363 3.123185
 3.1630683 3.112447 ]","[0.02398082 0.         0.         0.         0.02398082 0.
 0.         0.         0.         0.02398082 0.         0.
 0.         0.         0.02398082 0.02398082]",pos,,start
1726089868.0535316,1726089866.1490498,"[  14.74  -46.9   -29.48   12.06  -17.42 -167.5   -21.44  -20.1   -22.78
 -123.28  -32.16   13.4   -67.     10.72  -20.1    14.74]","[3.115515  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.199884  3.4115732 3.2382333 3.123185  3.3241363 3.123185
 3.1630683 3.112447 ]","[0.02398082 0.         0.         0.02398082 0.02398082 0.
 0.         0.         0.02398082 0.         0.         0.
 0.         0.02398082 0.02398082 0.02398082]",pos,,start
1726089868.1337392,1726089866.1490498,"[  13.4   -46.9   -29.48   12.06  -16.08 -166.16  -20.1   -18.76  -22.78
 -121.94  -30.82   12.06  -69.68    9.38  -20.1    14.74]","[3.117049  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2167578
 3.1553984 3.199884  3.4115732 3.2382333 3.123185  3.3241363 3.124719
 3.1630683 3.112447 ]","[0.02398082 0.         0.         0.02398082 0.02398082 0.
 0.02398082 0.         0.02398082 0.         0.         0.02398082
 0.         0.02398082 0.02398082 0.02398082]",pos,,start
1726089868.213582,1726089866.1490498,"[  13.4   -48.24  -30.82   13.4   -17.42 -167.5   -21.44  -18.76  -21.44
 -123.28  -32.16   12.06  -69.68    8.04  -20.1    14.74]","[3.115515  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.199884  3.4115732 3.2382333 3.123185  3.3241363 3.123185
 3.1630683 3.112447 ]","[0.02398082 0.         0.         0.         0.02398082 0.
 0.         0.         0.         0.         0.         0.02398082
 0.         0.         0.02398082 0.02398082]",pos,,start
1726089868.2944489,1726089866.1490498,"[  14.74  -49.58  -29.48   12.06  -17.42 -166.16  -20.1   -18.76  -21.44
 -123.28  -29.48   13.4   -69.68    2.68  -18.76   14.74]","[3.115515  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.199884  3.4115732 3.2382333 3.123185  3.3241363 3.123185
 3.1630683 3.112447 ]","[0.         0.         0.         0.         0.02398082 0.
 0.02398082 0.         0.         0.         0.         0.
 0.         0.         0.02398082 0.02398082]",pos,,start
1726089868.3746777,1726089866.1490498,"[  13.4   -46.9   -28.14   13.4   -17.42 -167.5   -20.1   -18.76  -22.78
 -123.28  -30.82   10.72  -68.34    6.7   -20.1    14.74]","[3.115515  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.199884  3.4115732 3.2382333 3.123185  3.3241363 3.123185
 3.1630683 3.112447 ]","[0.         0.         0.         0.         0.02398082 0.
 0.02398082 0.         0.         0.         0.         0.
 0.         0.         0.02398082 0.02398082]",pos,,start
1726089868.4536457,1726089866.1490498,"[  13.4   -48.24  -29.48   12.06  -17.42 -166.16  -21.44  -18.76  -22.78
 -123.28  -30.82   12.06  -69.68    6.7   -20.1    14.74]","[3.115515  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.199884  3.4115732 3.2382333 3.123185  3.3241363 3.123185
 3.1630683 3.112447 ]","[0.         0.         0.         0.         0.         0.
 0.02398082 0.         0.         0.02398082 0.         0.02398082
 0.         0.         0.02398082 0.02398082]",pos,,start
1726089868.533455,1726089866.1490498,"[  13.4   -46.9   -30.82   12.06  -17.42 -167.5   -20.1   -18.76  -22.78
 -124.62  -30.82    8.04  -69.68   10.72  -18.76   14.74]","[3.115515  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.199884  3.4115732 3.2382333 3.123185  3.3241363 3.123185
 3.1630683 3.112447 ]","[0.02398082 0.         0.         0.02398082 0.02398082 0.
 0.02398082 0.         0.02398082 0.02398082 0.         0.04796165
 0.         0.         0.02398082 0.02398082]",pos,,start
1726089868.61361,1726089866.1490498,"[  13.4   -48.24  -28.14   12.06  -17.42 -166.16  -20.1   -18.76  -22.78
 -123.28  -30.82   12.06  -69.68    4.02  -20.1    14.74]","[3.115515  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.199884  3.4115732 3.2382333 3.1277869 3.3241363 3.123185
 3.1630683 3.112447 ]","[0.         0.         0.         0.         0.02398082 0.
 0.         0.         0.02398082 0.         0.         0.02398082
 0.         0.         0.02398082 0.02398082]",pos,,start
1726089868.694247,1726089866.1490498,"[  14.74  -48.24  -30.82   13.4   -17.42 -167.5   -21.44  -18.76  -21.44
 -123.28  -30.82   12.06  -71.02    8.04  -20.1    14.74]","[3.115515  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.199884  3.4115732 3.2382333 3.1293209 3.3241363 3.124719
 3.1630683 3.112447 ]","[0.02398082 0.         0.         0.02398082 0.         0.
 0.02398082 0.         0.         0.02398082 0.         0.02398082
 0.         0.02398082 0.02398082 0.02398082]",pos,,start
1726089868.7737222,1726089866.1490498,"[  13.4   -48.24  -29.48    6.7   -17.42 -166.16  -21.44  -18.76  -21.44
 -124.62  -30.82   12.06  -69.68    9.38  -20.1    14.74]","[3.115515  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.199884  3.4115732 3.2382333 3.1293209 3.3241363 3.124719
 3.1630683 3.112447 ]","[0.02398082 0.         0.         0.         0.         0.
 0.02398082 0.         0.02398082 0.02398082 0.         0.02398082
 0.         0.02398082 0.02398082 0.02398082]",pos,,start
1726089868.8533843,1726089866.1490498,"[  14.74  -48.24  -30.82   13.4   -17.42 -166.16  -21.44  -18.76  -22.78
 -123.28  -32.16   12.06  -69.68   10.72  -20.1    13.4 ]","[3.117049  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.199884  3.4115732 3.2382333 3.1293209 3.3241363 3.123185
 3.1630683 3.112447 ]","[0.         0.         0.         0.         0.02398082 0.
 0.02398082 0.         0.02398082 0.02398082 0.         0.02398082
 0.         0.         0.02398082 0.02398082]",pos,,start
1726089868.9333665,1726089866.1490498,"[  13.4   -48.24  -30.82   12.06  -17.42 -166.16  -20.1   -18.76  -21.44
 -123.28  -32.16   12.06  -68.34   10.72  -20.1    14.74]","[3.117049  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.199884  3.4115732 3.2382333 3.1293209 3.3241363 3.123185
 3.1630683 3.112447 ]","[0.         0.         0.         0.         0.02398082 0.
 0.         0.         0.         0.02398082 0.         0.02398082
 0.         0.02398082 0.02398082 0.02398082]",pos,,start
1726089869.0136733,1726089866.1490498,"[  13.4   -46.9   -30.82   12.06  -17.42 -166.16  -21.44  -18.76  -22.78
 -123.28  -30.82   12.06  -69.68   10.72  -18.76   14.74]","[3.115515  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.199884  3.4115732 3.2382333 3.1308548 3.3241363 3.123185
 3.1630683 3.112447 ]","[0.         0.         0.         0.         0.02398082 0.
 0.02398082 0.         0.         0.         0.         0.02398082
 0.         0.         0.02398082 0.02398082]",pos,,start
1726089869.0944467,1726089866.1490498,"[  13.4   -48.24  -29.48   12.06  -16.08 -166.16  -20.1   -18.76  -22.78
 -123.28  -30.82   12.06  -69.68   10.72  -20.1    14.74]","[3.115515  3.273515  3.2274957 3.1293209 3.1477287 3.4790685 3.2152238
 3.1553984 3.199884  3.4115732 3.2382333 3.1308548 3.3241363 3.124719
 3.1630683 3.112447 ]","[0.         0.         0.         0.02398082 0.02398082 0.
 0.02398082 0.         0.         0.         0.         0.02398082
 0.         0.02398082 0.02398082 0.02398082]",pos,,start
1726089869.1746473,1726089866.1490498,"[  13.4   -48.24  -29.48   12.06  -17.42 -166.16  -21.44  -18.76  -21.44
 -124.62  -30.82   12.06  -68.34    8.04  -21.44   13.4 ]","[3.117049  3.275049  3.2290297 3.126253  3.1477287 3.4790685 3.2136898
 3.1553984 3.201418  3.4131072 3.2366996 3.1308548 3.3256702 3.123185
 3.1630683 3.110913 ]","[ 0.0959233   0.69544387  0.7194247  -0.551559    0.11990412  0.7673864
 -0.6235014   0.          0.04796165  0.8633097  -0.6714631  -0.11990412
  0.7913672  -0.11990412  0.6474822  -0.5995206 ]",pos,,touch_object1
1726089869.2232807,1726089866.1490498,"[  21.44  142.04  187.6   -36.18   28.14  353.76  -61.64  -17.42   20.1
  360.46  -72.36  -18.76  424.78  -10.72  162.14 -136.68]","[3.1339228 3.420777  3.4131072 3.041884  3.1784081 3.7014956 3.0909712
 3.1507967 3.204486  3.6554763 3.109379  3.106311  3.5603695 3.109379
 3.3195345 2.949845 ]","[ 0.3836932   4.916069    5.467628   -1.7026385   0.7673864   7.745806
 -2.32614     0.14388494  0.07194247  8.057557   -2.5179865  -0.5275781
  8.033576   -0.0959233   4.244606   -4.1966443 ]",pos,,touch_object1
1726089869.303991,1726089866.1490498,"[ 18.76   0.     0.   -17.42  24.12   0.   -24.12 -18.76  21.44   0.
 -30.82 -14.74   0.   -13.4   13.4  -10.72]","[3.1646023 3.7858646 3.8165443 2.9206994 3.2336316 4.2782726 2.9222333
 3.1553984 3.2090878 4.249127  2.9268353 3.0679617 4.15402   3.0971072
 3.6355345 2.635379 ]","[ 0.45563567  3.956836    4.1486826  -1.1750604   0.5275781   6.1630716
 -1.5347728   0.02398082  0.07194247  6.2829757  -1.6546768  -0.3117507
  6.426861   -0.11990412  3.3093536  -3.261392  ]",pos,,touch_object1
1726089869.3511558,1726089866.1490498,"[ 16.08   0.     2.68 -16.08  24.12   0.   -26.8  -18.76  20.1    0.
 -34.84 -16.08   0.   -13.4   17.42 -14.74]","[3.18301   3.9438646 3.9699423 2.871612  3.2535732 4.5221753 2.868544
 3.1553984 3.2106218 4.5006995 2.868544  3.0556898 4.419399  3.0955732
 3.7597868 2.5034566]","[ 0.28776988  2.6139097   2.5899289  -0.7913672   0.35971236  4.0047975
 -0.8872905   0.02398082  0.04796165  4.052759   -1.0071946  -0.1918466
  4.3165483  -0.04796165  2.0863316  -2.2302167 ]",pos,,touch_object1
1726089869.3991761,1726089866.1490498,"[ 16.08   8.04  12.06 -14.74  24.12   0.   -24.12 -18.76  21.44   0.
 -30.82 -17.42   0.   -13.4   29.48 -12.06]","[3.195282  4.0328355 4.065049  2.8409324 3.265845  4.6571655 2.8317285
 3.1553984 3.2136898 4.6402917 2.8301945 3.0495539 4.557457  3.0894372
 3.83035   2.4221556]","[ 0.1918466   1.4148686   1.5107919  -0.5275781   0.21582742  2.206236
 -0.57553977  0.02398082  0.04796165  2.302159   -0.6714631  -0.0959233
  2.2541974  -0.0959233   1.1750604  -1.3429261 ]",pos,,touch_object1
1726089869.447264,1726089866.1490498,"[ 17.42 -18.76  16.08 -14.74  22.78  10.72 -21.44 -17.42  21.44  12.06
 -29.48 -14.74  10.72 -12.06  26.8  -14.74]","[3.201418  4.069651  4.1172047 2.8209906 3.273515  4.726195  2.808719
 3.1553984 3.2136898 4.709321  2.804117  3.044952  4.632622  3.0863693
 3.8733015 2.3761363]","[ 0.0959233   0.407674    0.93525213 -0.35971236  0.14388494  1.0311754
 -0.407674    0.02398082  0.02398082  1.0551562  -0.43165484 -0.0959233
  1.223022   -0.0959233   0.7673864  -0.7434055 ]",pos,,touch_object1
1726089869.4960942,1726089866.1490498,"[ 14.74 -17.42  16.08 -13.4   22.78  16.08 -17.42 -18.76  21.44  17.42
 -25.46 -16.08  13.4  -12.06  26.8  -16.08]","[3.2060199 4.072719  4.149418  2.808719  3.278117  4.7538066 2.790311
 3.1553984 3.2136898 4.7415347 2.7841752 3.043418  4.6725054 3.0802333
 3.9009132 2.3500586]","[ 0.11990412  0.02398082  0.5275781  -0.23980825  0.11990412  0.45563567
 -0.3117507   0.02398082  0.02398082  0.45563567 -0.35971236 -0.02398082
  0.6474822  -0.04796165  0.45563567 -0.407674  ]",pos,,touch_object1
1726089869.5450613,1726089866.1490498,"[ 16.08 -17.42  16.08  -9.38  25.46  16.08 -18.76 -18.76  21.44  10.72
 -24.12 -13.4   12.06 -12.06  25.46 -16.08]","[3.2075539 4.072719  4.1662917 2.799515  3.281185  4.7660785 2.7795732
 3.1553984 3.2136898 4.7538066 2.7719033 3.038816  4.690913  3.0802333
 3.9147189 2.3377867]","[ 0.02398082  0.02398082  0.3117507  -0.14388494  0.02398082  0.14388494
 -0.21582742  0.02398082  0.02398082  0.1918466  -0.21582742 -0.07194247
  0.28776988  0.          0.23980825 -0.23980825]",pos,,touch_object1
1726089869.5912073,1726089866.1490498,"[ 16.08 -18.76  14.74  -1.34  24.12  16.08 -14.74 -17.42  20.1   16.08
 -22.78 -14.74  13.4  -12.06  24.12 -16.08]","[3.2075539 4.072719  4.1800976 2.793379  3.281185  4.7722144 2.7642334
 3.1553984 3.2136898 4.7599425 2.7580974 3.035748  4.701651  3.0802333
 3.9285247 2.3255148]","[ 0.02398082  0.02398082  0.0959233  -0.04796165  0.02398082  0.07194247
 -0.0959233   0.02398082  0.02398082  0.0959233  -0.0959233   0.02398082
  0.14388494  0.          0.11990412 -0.04796165]",pos,,touch_object1
1726089869.6710587,1726089866.1490498,"[ 16.08 -18.76  16.08 -12.06  24.12  13.4  -17.42 -18.76  21.44   4.02
 -22.78 -14.74  13.4  -10.72  25.46 -16.08]","[3.2075539 4.072719  4.1816316 2.791845  3.281185  4.7752824 2.7611654
 3.1553984 3.2136898 4.7630105 2.7550294 3.035748  4.704719  3.0786994
 3.9285247 2.3224468]","[ 0.02398082  0.02398082  0.07194247 -0.02398082  0.02398082  0.04796165
 -0.04796165  0.02398082  0.02398082  0.04796165 -0.04796165  0.02398082
  0.04796165  0.          0.02398082 -0.07194247]",pos,,touch_object1
1726089869.7194188,1726089866.1490498,"[ 14.74 -17.42  16.08 -13.4   24.12  13.4  -16.08 -18.76  21.44  17.42
 -24.12 -16.08  14.74  -6.7   26.8  -16.08]","[3.2106218 4.072719  4.1846995 2.791845  3.281185  4.7752824 2.7580974
 3.1553984 3.2136898 4.7630105 2.7534955 3.035748  4.706253  3.0771654
 3.9285247 2.3193789]","[ 0.07194247  0.02398082  0.02398082  0.          0.02398082  0.02398082
 -0.07194247  0.02398082  0.02398082  0.02398082  0.          0.02398082
  0.04796165 -0.02398082  0.02398082 -0.02398082]",pos,,touch_object1
1726089869.7671363,1726089866.1490498,"[ 14.74 -17.42  16.08 -13.4   24.12  16.08 -16.08 -18.76  20.1   16.08
 -22.78 -14.74  13.4  -12.06  26.8  -16.08]","[3.2121558 4.072719  4.1846995 2.791845  3.281185  4.7768164 2.7550294
 3.1553984 3.2136898 4.7645445 2.7534955 3.035748  4.706253  3.0771654
 3.9285247 2.3193789]","[ 0.02398082  0.02398082  0.02398082  0.          0.02398082  0.02398082
 -0.04796165  0.02398082  0.02398082  0.02398082  0.          0.
  0.02398082  0.          0.02398082  0.        ]",pos,,touch_object1
