Time,start_time,Torque,Position,Velocity,Control_mode,subtask,Subtask
1726089172.0289347,1726089170.233738,"[  -9.38  -46.9   -25.46   13.4   -17.42 -160.8   -21.44   12.06  -21.44
 -121.94  -30.82   12.06  -77.72   10.72  -20.1    16.08]","[3.1400588 3.275049  3.2136898 3.1293209 3.1477287 3.4652627 3.2152238
 3.1339228 3.19835   3.3962336 3.2320976 3.1369908 3.3379421 3.124719
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.         0.         0.         0.         0.02398082 0.02398082
 0.         0.         0.         0.        ]",pos,,start
1726089172.1088073,1726089170.233738,"[   0.    -45.56  -25.46   12.06  -18.76 -164.82  -21.44   16.08  -21.44
 -117.92  -29.48   12.06  -76.38   10.72  -20.1    14.74]","[3.1400588 3.275049  3.2136898 3.1293209 3.1477287 3.4652627 3.2152238
 3.1339228 3.19835   3.3962336 3.2320976 3.1369908 3.3379421 3.124719
 3.1630683 3.112447 ]","[0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.02398082 0.         0.04796165 0.         0.02398082
 0.         0.         0.02398082 0.        ]",pos,,start
1726089172.188617,1726089170.233738,"[  -8.04  -46.9   -25.46   13.4   -17.42 -163.48  -20.1    14.74  -22.78
 -117.92  -29.48   12.06  -76.38   10.72  -20.1    14.74]","[3.1400588 3.275049  3.2136898 3.1293209 3.1477287 3.4652627 3.2152238
 3.1354568 3.19835   3.3962336 3.2305636 3.1369908 3.3379421 3.124719
 3.1630683 3.112447 ]","[0.         0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.         0.02398082 0.
 0.         0.         0.02398082 0.        ]",pos,,start
1726089172.3168013,1726089170.233738,"[  -2.68  -46.9   -25.46   13.4   -17.42 -162.14  -20.1     9.38  -22.78
 -113.9   -29.48   12.06  -76.38   10.72  -18.76   14.74]","[3.1431267 3.275049  3.2136898 3.1293209 3.1477287 3.4652627 3.2152238
 3.1339228 3.19835   3.3977675 3.2305636 3.1369908 3.3379421 3.124719
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.         0.         0.         0.         0.         0.02398082
 0.         0.         0.02398082 0.        ]",pos,,start
1726089172.398748,1726089170.233738,"[  -5.36  -46.9   -25.46   13.4   -17.42 -164.82  -21.44    4.02  -22.78
 -120.6   -29.48   12.06  -76.38   10.72  -18.76   13.4 ]","[3.1400588 3.275049  3.2136898 3.1293209 3.1477287 3.4652627 3.2152238
 3.1339228 3.19835   3.3962336 3.2305636 3.1369908 3.3379421 3.124719
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.02398082 0.02398082 0.
 0.         0.         0.02398082 0.        ]",pos,,start
1726089172.4766529,1726089170.233738,"[   0.    -46.9   -25.46   12.06  -17.42 -164.82  -21.44   17.42  -21.44
 -117.92  -32.16   10.72  -76.38   10.72  -18.76   14.74]","[3.1400588 3.275049  3.2136898 3.1293209 3.1477287 3.4652627 3.2152238
 3.1354568 3.19835   3.3962336 3.2305636 3.1369908 3.3379421 3.124719
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.         0.02398082 0.
 0.         0.         0.         0.        ]",pos,,start
1726089172.5567033,1726089170.233738,"[  -1.34  -46.9   -25.46   13.4   -18.76 -163.48  -20.1    10.72  -21.44
 -116.58  -29.48   10.72  -76.38   12.06  -18.76   16.08]","[3.1431267 3.275049  3.2136898 3.1293209 3.1477287 3.4652627 3.2152238
 3.1354568 3.19835   3.3977675 3.2305636 3.1369908 3.3379421 3.124719
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.02398082 0.02398082 0.02398082
 0.         0.         0.02398082 0.        ]",pos,,start
1726089172.6366668,1726089170.233738,"[  -5.36  -48.24  -26.8    13.4   -17.42 -163.48  -21.44   17.42  -21.44
 -117.92  -29.48   10.72  -76.38   10.72  -18.76   16.08]","[3.1400588 3.275049  3.2136898 3.1293209 3.1477287 3.4652627 3.2152238
 3.1354568 3.19835   3.3962336 3.2305636 3.1369908 3.3379421 3.124719
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.         0.         0.02398082
 0.         0.         0.02398082 0.        ]",pos,,start
1726089172.7168615,1726089170.233738,"[   0.    -45.56  -25.46   13.4   -17.42 -162.14  -21.44   17.42  -21.44
 -115.24  -29.48   12.06  -76.38   10.72  -20.1    14.74]","[3.1400588 3.275049  3.2136898 3.1293209 3.1477287 3.4652627 3.2152238
 3.1339228 3.19835   3.3962336 3.2305636 3.1369908 3.3379421 3.124719
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.02398082
 0.         0.02398082 0.         0.02398082 0.         0.
 0.         0.         0.02398082 0.        ]",pos,,start
1726089172.7976558,1726089170.233738,"[   0.    -46.9   -25.46   13.4   -17.42 -163.48  -20.1    17.42  -22.78
 -117.92  -29.48   12.06  -76.38   10.72  -18.76   14.74]","[3.1400588 3.275049  3.2136898 3.1293209 3.1477287 3.4652627 3.2152238
 3.1339228 3.19835   3.3977675 3.2305636 3.1369908 3.3379421 3.124719
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.02398082
 0.         0.         0.         0.02398082 0.         0.02398082
 0.         0.         0.02398082 0.        ]",pos,,start
1726089172.8765728,1726089170.233738,"[  -9.38  -46.9   -25.46   13.4   -16.08 -164.82  -21.44   17.42  -22.78
 -116.58  -30.82   12.06  -76.38   12.06  -20.1    14.74]","[3.1431267 3.275049  3.2136898 3.1293209 3.1477287 3.4652627 3.2152238
 3.1354568 3.19835   3.3962336 3.2305636 3.1369908 3.3379421 3.124719
 3.1630683 3.112447 ]","[0.         0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.02398082 0.         0.
 0.         0.         0.         0.        ]",pos,,start
1726089172.956634,1726089170.233738,"[ -12.06  -46.9   -25.46   13.4   -18.76 -163.48  -21.44    5.36  -22.78
 -117.92  -30.82   10.72  -76.38   12.06  -18.76   16.08]","[3.1400588 3.275049  3.2136898 3.1293209 3.1477287 3.4652627 3.2152238
 3.1339228 3.19835   3.3977675 3.2305636 3.1369908 3.3379421 3.124719
 3.1630683 3.112447 ]","[0.         0.02398082 0.         0.02398082 0.         0.02398082
 0.02398082 0.         0.         0.         0.02398082 0.02398082
 0.         0.         0.         0.        ]",pos,,start
1726089173.036518,1726089170.233738,"[  -6.7   -46.9   -25.46   12.06  -18.76 -163.48  -21.44   13.4   -22.78
 -113.9   -29.48    6.7   -76.38   10.72  -20.1    16.08]","[3.1400588 3.275049  3.2136898 3.1293209 3.1477287 3.4652627 3.2152238
 3.1339228 3.19835   3.3962336 3.2305636 3.1369908 3.3379421 3.124719
 3.1630683 3.112447 ]","[0.         0.         0.         0.02398082 0.         0.02398082
 0.         0.         0.         0.02398082 0.         0.02398082
 0.         0.         0.         0.        ]",pos,,start
1726089173.1168334,1726089170.233738,"[  -1.34  -46.9   -25.46   12.06  -17.42 -163.48  -20.1    17.42  -22.78
 -115.24  -29.48   10.72  -76.38   10.72  -20.1    14.74]","[3.1400588 3.275049  3.2136898 3.1293209 3.1477287 3.4652627 3.2152238
 3.1354568 3.19835   3.3977675 3.2305636 3.1369908 3.3379421 3.124719
 3.1630683 3.112447 ]","[0.02398082 0.02398082 0.         0.         0.         0.
 0.         0.02398082 0.         0.02398082 0.02398082 0.02398082
 0.         0.         0.02398082 0.02398082]",pos,,start
1726089173.198029,1726089170.233738,"[   0.    -46.9   -26.8    13.4   -17.42 -163.48  -20.1    17.42  -22.78
 -117.92  -29.48   10.72  -75.04   10.72  -20.1    14.74]","[3.1400588 3.275049  3.2136898 3.1293209 3.1477287 3.4652627 3.2152238
 3.1354568 3.19835   3.3977675 3.2305636 3.1369908 3.3379421 3.124719
 3.1646023 3.112447 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.02398082
 0.         0.02398082 0.         0.02398082 0.02398082 0.02398082
 0.         0.         0.         0.        ]",pos,,start
1726089173.2772348,1726089170.233738,"[  -6.7   -46.9   -26.8    13.4   -17.42 -163.48  -21.44   18.76  -21.44
 -120.6   -30.82   12.06  -76.38   10.72  -20.1    14.74]","[3.1431267 3.276583  3.2152238 3.126253  3.1477287 3.4652627 3.2136898
 3.1354568 3.19835   3.3977675 3.2274957 3.1354568 3.339476  3.124719
 3.1646023 3.110913 ]","[ 0.16786577  0.6714631   0.7913672  -0.57553977  0.11990412  0.815348
 -0.6714631   0.          0.02398082  0.8393288  -0.7194247  -0.14388494
  0.7434055  -0.0959233   0.69544387 -0.6474822 ]",pos,,touch_object1
1726089173.3262846,1726089170.233738,"[  20.1   134.    202.34  -30.82   29.48  361.8   -54.94   18.76   20.1
  369.84  -67.    -18.76  430.14  -10.72  163.48 -138.02]","[3.1600003 3.428447  3.4069712 3.041884  3.1784081 3.6876898 3.0894372
 3.1293209 3.201418  3.6386025 3.1017091 3.107845  3.5695734 3.109379
 3.3210683 2.946777 ]","[ 0.33573154  4.5563564   5.203839   -1.8705043   0.8872905   6.7625923
 -2.9016798  -0.07194247  0.11990412  7.242209   -2.9016798  -0.6235014
  6.97842    -0.26378906  4.1486826  -4.3165483 ]",pos,,touch_object1
1726089173.3742602,1726089170.233738,"[ 18.76   0.    13.4  -14.74  22.78   0.   -17.42  18.76  21.44   0.
 -32.16 -16.08   1.34 -13.4   44.22 -20.1 ]","[3.1722722 3.660078  3.660078  2.962117  3.2167578 4.0451074 2.9820588
 3.1354568 3.2075539 4.0128937 2.9866605 3.0817673 3.9423306 3.1017091
 3.517418  2.7488935]","[ 0.21582742  4.5563564   5.323743   -1.5107919   0.69544387  7.5539594
 -2.0383701   0.11990412  0.07194247  7.8177485  -2.2781782  -0.4796165
  7.601921   -0.02398082  4.172663   -3.9328551 ]",pos,,touch_object1
1726089173.4223027,1726089170.233738,"[ 16.08   0.     0.   -18.76  24.12   0.   -24.12  18.76  21.44   0.
 -33.5  -14.74   0.   -13.4   10.72 -12.06]","[3.186078  3.8487577 3.8686996 2.9022915 3.2413013 4.3611073 2.9038255
 3.1354568 3.2090878 4.3288937 2.9007576 3.0648937 4.256797  3.0955732
 3.6830878 2.5862916]","[ 0.3836932   3.3812962   3.5731428  -1.0551562   0.45563567  5.443647
 -1.223022    0.          0.07194247  5.5155897  -1.2470028  -0.23980825
  5.7793784  -0.07194247  2.7577949  -2.853718  ]",pos,,touch_object1
1726089173.470377,1726089170.233738,"[ 17.42   1.34   8.04 -14.74  22.78   0.   -28.14  18.76  21.44   0.
 -32.16 -16.08   0.   -13.4   22.78 -14.74]","[3.19835   3.9745443 4.000622  2.8593402 3.2597091 4.568195  2.8547382
 3.1354568 3.2121558 4.539049  2.8501363 3.0541558 4.4807577 3.0925052
 3.7920005 2.474311 ]","[ 0.23980825  2.0623507   2.2302167  -0.69544387  0.33573154  3.285373
 -0.815348    0.          0.04796165  3.2374113  -0.8872905  -0.16786577
  3.4292579  -0.07194247  1.7506001  -1.8465234 ]",pos,,touch_object1
1726089173.5202296,1726089170.233738,"[ 14.74  12.06  13.4  -14.74  22.78   4.02 -22.78  18.76  21.44   6.7
 -30.82 -16.08   4.02 -12.06  28.14 -14.74]","[3.2075539 4.0405054 4.077321  2.8332624 3.271981  4.6771073 2.8240585
 3.1354568 3.2136898 4.6510296 2.8163888 3.04802   4.5912046 3.0894372
 3.8472238 2.4098837]","[ 0.16786577  1.0791371   1.3189453  -0.43165484  0.23980825  1.774581
 -0.551559   -0.07194247  0.02398082  1.8465234  -0.5995206  -0.0959233
  1.8705043  -0.04796165  1.0311754  -1.1270987 ]",pos,,touch_object1
1726089173.5671535,1726089170.233738,"[ 14.74 -18.76  16.08 -13.4   22.78  12.06 -18.76  20.1   21.44  16.08
 -25.46 -16.08  10.72 -12.06  25.46 -18.76]","[3.2121558 4.066583  4.121806  2.8163888 3.279651  4.727729  2.796447
 3.1323888 3.2136898 4.704719  2.793379  3.043418  4.6494956 3.0848353
 3.8871074 2.3700004]","[ 0.07194247  0.1918466   0.7673864  -0.3117507   0.14388494  0.7913672
 -0.5275781   0.          0.02398082  0.8633097  -0.45563567 -0.04796165
  0.959233   -0.11990412  0.6474822  -0.6235014 ]",pos,,touch_object1
1726089173.61426,1726089170.233738,"[ 16.08 -17.42  17.42 -13.4   24.12  14.74 -13.4   13.4   21.44  17.42
 -22.78 -14.74  13.4  -12.06  25.46 -17.42]","[3.2121558 4.066583  4.149418  2.804117  3.282719  4.7568746 2.7749712
 3.1308548 3.2136898 4.7369328 2.7749712 3.041884  4.6832433 3.0817673
 3.9085832 2.3500586]","[ 0.02398082  0.04796165  0.4796165  -0.14388494  0.0959233   0.4796165
 -0.3117507   0.02398082  0.02398082  0.5035973  -0.28776988 -0.07194247
  0.57553977  0.          0.35971236 -0.33573154]",pos,,touch_object1
1726089173.6622775,1726089170.233738,"[ 16.08  -9.38  16.08 -13.4   22.78  16.08 -14.74  18.76  21.44  13.4
 -24.12 -13.4   12.06 -12.06  25.46 -16.08]","[3.2121558 4.066583  4.1647577 2.797981  3.2857869 4.7706804 2.7642334
 3.1323888 3.2136898 4.7507386 2.7642334 3.038816  4.698583  3.0802333
 3.9193208 2.3377867]","[ 0.02398082 -0.02398082  0.23980825 -0.0959233   0.0959233   0.21582742
 -0.1918466   0.02398082  0.02398082  0.21582742 -0.1918466  -0.07194247
  0.21582742 -0.02398082  0.21582742 -0.1918466 ]",pos,,touch_object1
1726089173.710221,1726089170.233738,"[ 16.08 -16.08  16.08 -13.4   22.78  14.74 -14.74  18.76  20.1   16.08
 -22.78 -14.74  12.06 -12.06  26.8  -16.08]","[3.2121558 4.066583  4.1770296 2.793379  3.2873209 4.7814183 2.7534955
 3.1323888 3.2136898 4.7630105 2.7504275 3.035748  4.710855  3.0802333
 3.9315927 2.3270488]","[ 0.02398082  0.          0.07194247 -0.02398082  0.02398082  0.04796165
 -0.04796165  0.02398082  0.02398082  0.07194247 -0.0959233   0.02398082
  0.0959233   0.          0.0959233   0.        ]",pos,,touch_object1
1726089173.8072639,1726089170.233738,"[ 16.08 -16.08  17.42 -13.4   22.78   0.   -14.74  18.76  20.1    8.04
 -22.78 -14.74  13.4  -12.06  25.46 -17.42]","[3.2121558 4.066583  4.1785636 2.791845  3.2888548 4.7814183 2.7534955
 3.1339228 3.2136898 4.7645445 2.7473595 3.035748  4.710855  3.0786994
 3.9361947 2.3270488]","[ 0.02398082  0.02398082  0.          0.          0.02398082  0.02398082
  0.          0.02398082  0.02398082  0.04796165  0.          0.
  0.02398082 -0.02398082  0.04796165  0.        ]",pos,,touch_object1
1726089173.854269,1726089170.233738,"[ 16.08 -16.08  17.42 -12.06  22.78  -4.02 -14.74  18.76  25.46  17.42
 -22.78 -14.74  12.06 -10.72  26.8  -17.42]","[3.2121558 4.066583  4.1785636 2.791845  3.2873209 4.7814183 2.7534955
 3.1339228 3.2136898 4.7645445 2.7473595 3.035748  4.712389  3.0786994
 3.9361947 2.3270488]","[ 0.          0.04796165  0.02398082  0.02398082  0.02398082  0.02398082
  0.          0.02398082  0.02398082  0.02398082  0.          0.
  0.02398082 -0.02398082  0.          0.        ]",pos,,touch_object1
