Time,start_time,Torque,Position,Velocity,Control_mode,subtask,Subtask
1726075146.741937,1726075145.9392846,"[   6.7     0.    -26.8    13.4    18.76 -180.9   -20.1   -17.42  -20.1
 -135.34  -30.82  -18.76  -67.    -10.72  -18.76    4.02]","[3.117049  3.1400588 3.2136898 3.1293209 3.124719  3.4928741 3.2244277
 3.1538644 3.19835   3.423845  3.2320976 3.1615343 3.3302722 3.1538644
 3.1753402 3.121651 ]","[0.         0.02398082 0.         0.02398082 0.         0.02398082
 0.         0.02398082 0.         0.         0.02398082 0.
 0.         0.         0.         0.02398082]",pos,,start
1726075146.8212152,1726075145.9392846,"[  13.4     0.    -25.46   12.06   18.76 -179.56  -17.42  -18.76  -20.1
 -135.34  -30.82  -18.76  -68.34  -10.72  -18.76   13.4 ]","[3.117049  3.1400588 3.2136898 3.1293209 3.124719  3.4913402 3.2244277
 3.1538644 3.19835   3.423845  3.2320976 3.1615343 3.3302722 3.1538644
 3.1753402 3.120117 ]","[0.04796165 0.04796165 0.         0.02398082 0.04796165 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",pos,,start
1726075146.9010363,1726075145.9392846,"[  14.74    0.    -26.8    12.06   17.42 -180.9   -17.42  -18.76  -20.1
 -136.68  -29.48  -18.76  -65.66  -12.06  -18.76   13.4 ]","[3.117049  3.1400588 3.2136898 3.1293209 3.124719  3.4913402 3.2244277
 3.1538644 3.196816  3.423845  3.2320976 3.1615343 3.3272042 3.1538644
 3.1753402 3.121651 ]","[ 0.02398082  0.02398082  0.          0.02398082  0.          0.
  0.          0.02398082  0.          0.          0.02398082  0.
 -0.02398082  0.          0.          0.        ]",pos,,start
1726075146.9810932,1726075145.9392846,"[  13.4     0.    -26.8    12.06   18.76 -179.56  -17.42  -16.08  -21.44
 -135.34  -32.16  -17.42  -71.02  -12.06  -17.42   13.4 ]","[3.117049  3.1431267 3.2136898 3.1293209 3.124719  3.4913402 3.2244277
 3.1538644 3.19835   3.423845  3.2305636 3.1615343 3.3272042 3.1538644
 3.1753402 3.121651 ]","[0.         0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.02398082 0.         0.02398082 0.
 0.         0.         0.         0.02398082]",pos,,start
1726075147.0615044,1726075145.9392846,"[  13.4   -16.08  -26.8    12.06   18.76 -179.56  -18.76  -10.72  -20.1
 -136.68  -28.14  -17.42  -71.02  -12.06  -18.76   13.4 ]","[3.117049  3.1431267 3.2136898 3.1293209 3.124719  3.4913402 3.2244277
 3.1538644 3.19835   3.423845  3.2320976 3.1615343 3.3272042 3.1538644
 3.1753402 3.121651 ]","[0.         0.02398082 0.02398082 0.02398082 0.         0.
 0.         0.         0.         0.         0.02398082 0.
 0.         0.         0.         0.02398082]",pos,,start
1726075147.142247,1726075145.9392846,"[  13.4   -17.42  -25.46   12.06   17.42 -179.56  -18.76  -17.42  -20.1
 -135.34  -29.48  -18.76  -67.    -12.06  -18.76   13.4 ]","[3.117049  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2244277
 3.1538644 3.19835   3.423845  3.2305636 3.1615343 3.3272042 3.1538644
 3.1753402 3.121651 ]","[ 0.          0.02398082 -0.02398082  0.02398082  0.          0.
  0.          0.          0.02398082  0.          0.02398082  0.
 -0.02398082  0.          0.          0.02398082]",pos,,start
1726075147.2210026,1726075145.9392846,"[  12.06  -17.42  -26.8    12.06   17.42 -179.56  -17.42  -14.74  -20.1
 -134.    -29.48  -18.76  -67.    -12.06  -18.76   13.4 ]","[3.117049  3.1431267 3.2136898 3.1293209 3.124719  3.4913402 3.2244277
 3.1538644 3.19835   3.423845  3.2320976 3.1615343 3.3241363 3.1538644
 3.1753402 3.121651 ]","[0.02398082 0.02398082 0.02398082 0.02398082 0.         0.
 0.         0.02398082 0.04796165 0.         0.02398082 0.
 0.02398082 0.         0.         0.02398082]",pos,,start
1726075147.3010414,1726075145.9392846,"[  10.72  -16.08  -26.8    12.06   17.42 -180.9   -18.76   -8.04  -20.1
 -135.34  -29.48  -18.76  -65.66  -10.72  -18.76   14.74]","[3.117049  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2244277
 3.1538644 3.19835   3.423845  3.2305636 3.1615343 3.3226023 3.1538644
 3.1738062 3.121651 ]","[ 0.          0.          0.          0.02398082  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.         -0.02398082  0.02398082]",pos,,start
1726075147.3810427,1726075145.9392846,"[   9.38  -16.08  -25.46   13.4    18.76 -180.9   -18.76   -4.02  -21.44
 -134.    -30.82  -18.76  -67.    -12.06  -17.42   12.06]","[3.117049  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2244277
 3.1553984 3.196816  3.423845  3.2305636 3.1615343 3.3226023 3.1538644
 3.1738062 3.121651 ]","[ 0.02398082  0.          0.          0.02398082  0.          0.
  0.          0.02398082  0.          0.          0.          0.
  0.          0.         -0.02398082  0.02398082]",pos,,start
1726075147.4612222,1726075145.9392846,"[  13.4   -16.08  -25.46   12.06   17.42 -179.56  -18.76  -17.42  -20.1
 -135.34  -29.48  -17.42  -67.    -10.72  -17.42   13.4 ]","[3.117049  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2244277
 3.1553984 3.19835   3.423845  3.2305636 3.1615343 3.3226023 3.1538644
 3.1707382 3.121651 ]","[ 0.          0.          0.02398082  0.02398082  0.          0.
  0.          0.02398082 -0.02398082  0.          0.          0.
  0.          0.         -0.02398082  0.02398082]",pos,,start
1726075147.5420399,1726075145.9392846,"[  13.4   -17.42  -25.46   12.06   18.76 -179.56  -17.42   -8.04  -20.1
 -134.    -30.82  -17.42  -67.    -12.06  -17.42   13.4 ]","[3.117049  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2244277
 3.1553984 3.196816  3.423845  3.2305636 3.1615343 3.3226023 3.1538644
 3.1692042 3.121651 ]","[0.02398082 0.         0.02398082 0.02398082 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.02398082]",pos,,start
1726075147.6218913,1726075145.9392846,"[   8.04  -17.42  -24.12   13.4    17.42 -180.9   -18.76  -16.08  -21.44
 -134.    -29.48  -18.76  -68.34  -10.72  -17.42   13.4 ]","[3.117049  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2244277
 3.1538644 3.19835   3.423845  3.2305636 3.1615343 3.3226023 3.1538644
 3.1692042 3.121651 ]","[0.02398082 0.         0.02398082 0.02398082 0.         0.
 0.         0.02398082 0.02398082 0.         0.         0.
 0.02398082 0.         0.02398082 0.02398082]",pos,,start
1726075147.7011323,1726075145.9392846,"[  13.4   -16.08  -26.8    13.4    17.42 -179.56  -17.42  -16.08  -20.1
 -135.34  -29.48  -18.76  -68.34  -12.06  -17.42   13.4 ]","[3.118583  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2244277
 3.1553984 3.196816  3.423845  3.2305636 3.1615343 3.3226023 3.1538644
 3.1676702 3.121651 ]","[0.         0.         0.         0.02398082 0.         0.
 0.         0.02398082 0.         0.         0.         0.
 0.         0.         0.         0.02398082]",pos,,start
1726075147.7809513,1726075145.9392846,"[  13.4   -16.08  -26.8    12.06   18.76 -180.9   -18.76   -8.04  -20.1
 -135.34  -30.82  -17.42  -68.34  -12.06  -17.42   14.74]","[3.117049  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2244277
 3.1538644 3.196816  3.423845  3.2305636 3.1615343 3.3226023 3.1538644
 3.1676702 3.121651 ]","[0.02398082 0.         0.         0.02398082 0.         0.
 0.         0.         0.02398082 0.         0.         0.
 0.         0.         0.02398082 0.02398082]",pos,,start
1726075147.86164,1726075145.9392846,"[  13.4   -16.08  -24.12   12.06   17.42 -179.56  -17.42   -6.7   -20.1
 -135.34  -30.82  -17.42  -68.34  -12.06  -17.42   14.74]","[3.117049  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2244277
 3.1553984 3.19835   3.423845  3.2305636 3.1615343 3.3226023 3.1538644
 3.1676702 3.121651 ]","[0.         0.         0.         0.02398082 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.02398082]",pos,,start
1726075147.942866,1726075145.9392846,"[   9.38  -17.42  -24.12   12.06   18.76 -179.56  -18.76  -12.06  -20.1
 -134.    -30.82  -18.76  -68.34  -12.06  -16.08   13.4 ]","[3.118583  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2244277
 3.1553984 3.196816  3.423845  3.2305636 3.1615343 3.3226023 3.1538644
 3.1676702 3.121651 ]","[0.02398082 0.         0.         0.02398082 0.         0.
 0.         0.02398082 0.02398082 0.         0.         0.
 0.         0.         0.02398082 0.02398082]",pos,,start
1726075148.021149,1726075145.9392846,"[  13.4   -17.42  -25.46   13.4    17.42 -179.56  -17.42  -18.76  -21.44
 -134.    -30.82  -18.76  -68.34  -12.06  -17.42   13.4 ]","[3.117049  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2244277
 3.1538644 3.196816  3.423845  3.2305636 3.1615343 3.3226023 3.1538644
 3.1676702 3.121651 ]","[0.02398082 0.         0.02398082 0.02398082 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02398082 0.02398082]",pos,,start
1726075148.1011777,1726075145.9392846,"[  10.72  -16.08  -25.46   13.4    18.76 -179.56  -17.42  -18.76  -21.44
 -135.34  -29.48  -18.76  -68.34  -12.06  -17.42   13.4 ]","[3.117049  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2244277
 3.1553984 3.196816  3.423845  3.2305636 3.1615343 3.3226023 3.1538644
 3.1676702 3.121651 ]","[0.         0.         0.02398082 0.02398082 0.         0.
 0.         0.02398082 0.02398082 0.         0.         0.
 0.         0.         0.         0.02398082]",pos,,start
1726075148.1810503,1726075145.9392846,"[  14.74  -17.42  -25.46   13.4    18.76 -179.56  -18.76  -14.74  -20.1
 -134.    -29.48  -18.76  -68.34  -12.06  -17.42   13.4 ]","[3.117049  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2244277
 3.1553984 3.196816  3.423845  3.2305636 3.1615343 3.3226023 3.1538644
 3.1676702 3.121651 ]","[ 0.02398082  0.          0.02398082  0.02398082  0.          0.
  0.         -0.02398082  0.          0.          0.          0.
  0.          0.          0.          0.02398082]",pos,,start
1726075148.2614083,1726075145.9392846,"[  12.06  -16.08  -25.46   12.06   18.76 -179.56  -18.76  -12.06  -20.1
 -134.    -30.82  -18.76  -68.34  -12.06  -17.42   13.4 ]","[3.117049  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2244277
 3.1538644 3.19835   3.423845  3.2305636 3.1615343 3.3226023 3.1538644
 3.1676702 3.121651 ]","[0.02398082 0.02398082 0.02398082 0.02398082 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.02398082]",pos,,start
1726075148.343431,1726075145.9392846,"[  13.4   -16.08  -25.46   12.06   18.76 -179.56  -20.1    -4.02  -18.76
 -134.    -30.82  -18.76  -68.34  -12.06  -17.42   13.4 ]","[3.118583  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2244277
 3.1538644 3.196816  3.423845  3.2305636 3.1615343 3.3226023 3.1538644
 3.1676702 3.121651 ]","[0.02398082 0.02398082 0.02398082 0.02398082 0.         0.
 0.         0.         0.02398082 0.         0.         0.
 0.         0.         0.         0.02398082]",pos,,start
1726075148.4210293,1726075145.9392846,"[   9.38  -16.08  -25.46   12.06   17.42 -179.56  -18.76  -16.08  -18.76
 -135.34  -29.48  -18.76  -68.34  -12.06  -17.42   13.4 ]","[3.117049  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2244277
 3.1553984 3.196816  3.423845  3.2305636 3.1615343 3.3226023 3.1538644
 3.1676702 3.121651 ]","[0.         0.         0.         0.02398082 0.         0.
 0.         0.         0.02398082 0.         0.         0.
 0.02398082 0.         0.         0.02398082]",pos,,start
1726075148.5009086,1726075145.9392846,"[   6.7   -16.08  -26.8    12.06   17.42 -178.22  -18.76  -17.42  -18.76
 -134.    -30.82  -17.42  -68.34  -12.06  -17.42   13.4 ]","[3.117049  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2244277
 3.1538644 3.196816  3.423845  3.2305636 3.1615343 3.3226023 3.1538644
 3.1676702 3.121651 ]","[0.         0.         0.02398082 0.02398082 0.         0.
 0.         0.02398082 0.02398082 0.         0.         0.
 0.         0.02398082 0.         0.02398082]",pos,,start
1726075148.581173,1726075145.9392846,"[  13.4   -16.08  -26.8    13.4    17.42 -179.56  -20.1   -12.06  -20.1
 -134.    -30.82  -18.76  -67.    -12.06  -17.42   13.4 ]","[3.117049  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2244277
 3.1538644 3.196816  3.423845  3.2305636 3.1615343 3.3226023 3.1538644
 3.1676702 3.121651 ]","[0.         0.         0.         0.02398082 0.         0.
 0.         0.02398082 0.02398082 0.         0.         0.
 0.         0.         0.         0.        ]",pos,,start
1726075148.6614077,1726075145.9392846,"[   9.38  -16.08  -24.12   12.06   18.76 -180.9   -20.1    -9.38  -20.1
 -132.66  -30.82  -17.42  -68.34  -12.06  -16.08   12.06]","[3.117049  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2228937
 3.1538644 3.196816  3.423845  3.2305636 3.1615343 3.3226023 3.1538644
 3.1676702 3.121651 ]","[0.         0.         0.02398082 0.02398082 0.         0.
 0.         0.02398082 0.02398082 0.         0.         0.
 0.         0.02398082 0.         0.02398082]",pos,,start
1726075148.7432985,1726075145.9392846,"[  10.72  -16.08  -24.12   12.06   17.42 -179.56  -21.44  -12.06  -20.1
 -134.    -29.48  -18.76  -69.68  -12.06  -17.42   13.4 ]","[3.117049  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2228937
 3.1553984 3.19835   3.423845  3.2305636 3.1615343 3.3226023 3.1538644
 3.1676702 3.121651 ]","[0.02398082 0.02398082 0.         0.02398082 0.         0.
 0.         0.02398082 0.02398082 0.         0.         0.
 0.         0.02398082 0.         0.02398082]",pos,,start
1726075148.821028,1726075145.9392846,"[  13.4   -16.08  -25.46   12.06   17.42 -180.9   -20.1   -18.76  -21.44
 -132.66  -29.48  -18.76  -69.68  -10.72  -17.42   13.4 ]","[3.117049  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2228937
 3.1553984 3.196816  3.423845  3.2305636 3.1615343 3.3226023 3.1538644
 3.1676702 3.121651 ]","[0.02398082 0.         0.02398082 0.02398082 0.         0.
 0.         0.04796165 0.         0.         0.         0.
 0.         0.02398082 0.         0.02398082]",pos,,start
1726075148.900929,1726075145.9392846,"[   8.04  -17.42  -24.12   13.4    18.76 -179.56  -21.44   -4.02  -20.1
 -134.    -29.48  -17.42  -69.68  -12.06  -16.08   13.4 ]","[3.117049  3.1431267 3.2121558 3.1293209 3.124719  3.4913402 3.2228937
 3.1553984 3.196816  3.423845  3.2305636 3.1615343 3.3226023 3.1538644
 3.1676702 3.121651 ]","[0.         0.         0.02398082 0.02398082 0.         0.
 0.         0.02398082 0.         0.         0.         0.
 0.         0.         0.         0.02398082]",pos,,start
1726075148.9814012,1726075145.9392846,"[   8.04   17.42  -25.46   13.4    21.44 -179.56  -20.1    14.74  -20.1
 -134.    -30.82  -18.76  -52.26  -12.06   12.06   13.4 ]","[3.117049  3.1461947 3.2136898 3.126253  3.124719  3.4913402 3.2213597
 3.1569324 3.196816  3.423845  3.2290297 3.1615343 3.3241363 3.1523306
 3.1692042 3.120117 ]","[ 0.14388494  0.7434055   0.8393288  -0.551559    0.          0.6714631
 -0.6474822   0.7194247   0.          0.7913672  -0.57553977  0.
  0.8633097  -0.33573154  0.8633097  -0.8393288 ]",pos,,touch_object1
1726075149.0313132,1726075145.9392846,"[  20.1   156.78  266.66  -33.5    20.1   215.74  -49.58   53.6   -26.8
  308.2   -52.26  -17.42  442.2   -20.1   243.88 -210.38]","[3.1385248 3.3057287 3.423845  3.038816  3.124719  3.6938257 3.0986412
 3.268913  3.193748  3.6554763 3.120117  3.1584663 3.5665054 3.106311
 3.3640199 2.9114954]","[ 0.4796165   4.532376    5.8992825  -1.918466    0.04796165  6.139091
 -2.877699    2.6378906  -0.11990412  6.97842    -2.446044   -0.04796165
  7.242209   -0.959233    5.2278194  -5.5155897 ]",pos,,touch_object1
1726075149.080459,1726075145.9392846,"[ 17.42   5.36  14.74 -16.08  18.76   0.   -21.44  16.08 -22.78   0.
 -36.18 -17.42   0.   -17.42  54.94 -12.06]","[3.1569324 3.5388937 3.7168355 2.957515  3.1308548 4.0098257 2.9881945
 3.3946996 3.18301   4.0174956 3.02501   3.1584663 3.9576705 3.0694954
 3.6217287 2.647651 ]","[ 0.33573154  4.8201456   6.0431676  -1.5587536   0.07194247  6.426861
 -2.0863316   2.446044   -0.21582742  7.218228   -1.8225427   0.02398082
  7.793768   -0.5995206   5.347724   -5.2997622 ]",pos,,touch_object1
1726075149.1269248,1726075145.9392846,"[ 18.76   0.     0.   -17.42  20.1    0.   -18.76  17.42 -24.12   0.
 -29.48 -18.76   0.   -20.1    2.68  -5.36]","[3.1722722 3.7306414 3.9469326 2.8992238 3.1323888 4.264467  2.9099615
 3.4821365 3.1753402 4.28901   2.957515  3.1584663 4.2690687 3.041884
 3.831884  2.4420974]","[ 0.33573154  3.4772196   4.1486826  -1.103118   -0.02398082  4.484414
 -1.3429261   1.6786577  -0.14388494  4.844126   -1.103118    0.02398082
  6.019187   -0.45563567  3.9088743  -3.7649894 ]",pos,,touch_object1
1726075149.1747482,1726075145.9392846,"[ 13.4    0.     9.38 -14.74  18.76   0.   -21.44  16.08 -21.44   0.
 -30.82 -18.76   0.   -18.76  21.44  -9.38]","[3.196816  3.8671656 4.100331  2.8547382 3.1323888 4.4393406 2.8578062
 3.5480976 3.1676702 4.4776897 2.9176314 3.1584663 4.5006995 3.02501
 3.9714763 2.2886994]","[ 0.45563567  2.1582742   2.5899289  -0.7194247   0.07194247  2.7098331
 -0.815348    0.9832138  -0.0959233   2.9016798  -0.6714631   0.
  3.4772196  -0.28776988  2.2541974  -2.4700248 ]",pos,,touch_object1
1726075149.2225146,1726075145.9392846,"[ 12.06  10.72  20.1  -16.08  20.1    8.04 -18.76  18.76 -22.78   8.04
 -26.8  -17.42   2.68 -14.74  28.14 -16.08]","[3.2152238 3.9423306 4.1908355 2.8317285 3.1323888 4.5267773 2.8271265
 3.581845  3.1615343 4.571263  2.89002   3.1584663 4.6111465 3.0127382
 4.0481753 2.2089324]","[ 0.35971236  1.366907    1.486811   -0.43165484 -0.02398082  1.5347728
 -0.4796165   0.6474822  -0.0959233   1.630696   -0.5275781  -0.02398082
  1.9904084  -0.23980825  1.3429261  -1.4148686 ]",pos,,touch_object1
1726075149.2705824,1726075145.9392846,"[ 14.74 -17.42  20.1  -14.74  18.76  -1.34 -21.44  18.76 -22.78  17.42
 -20.1  -17.42  12.06 -13.4   26.8  -18.76]","[3.2182918 3.9776123 4.242991  2.810253  3.1308548 4.574331  2.808719
 3.6033208 3.1600003 4.6188164 2.8608742 3.1569324 4.6786413 3.0020003
 4.095729  2.158311 ]","[ 0.04796165  0.3117507   0.8633097  -0.3836932  -0.04796165  0.5995206
 -0.33573154  0.35971236 -0.07194247  0.7434055  -0.551559   -0.02398082
  0.959233   -0.21582742  0.7913672  -0.7913672 ]",pos,,touch_object1
1726075149.3185706,1726075145.9392846,"[ 13.4  -17.42  21.44 -13.4   20.1  -16.08 -16.08  17.42 -20.1   17.42
 -18.76 -17.42  13.4  -12.06  28.14 -20.1 ]","[3.2213597 3.9791462 4.2721367 2.794913  3.1308548 4.5820007 2.793379
 3.6171267 3.1569324 4.6448936 2.8424664 3.1553984 4.707787  2.9912624
 4.124874  2.1337674]","[ 0.02398082  0.02398082  0.4796165  -0.21582742  0.02398082  0.04796165
 -0.3117507   0.23980825 -0.07194247  0.407674   -0.26378906  0.02398082
  0.45563567 -0.16786577  0.4796165  -0.3836932 ]",pos,,touch_object1
1726075149.3666377,1726075145.9392846,"[ 14.74 -14.74  20.1  -13.4   20.1  -17.42 -14.74  18.76 -20.1   17.42
 -21.44 -13.4   13.4  -12.06  25.46 -20.1 ]","[3.2259617 3.9791462 4.28901   2.788777  3.1308548 4.5835347 2.7811072
 3.6247966 3.1507967 4.6571655 2.8332624 3.1553984 4.721593  2.9851265
 4.141748  2.1214955]","[ 0.11990412  0.02398082  0.3117507  -0.07194247  0.02398082  0.02398082
 -0.1918466   0.11990412 -0.04796165  0.16786577 -0.14388494  0.
  0.21582742 -0.0959233   0.28776988 -0.16786577]",pos,,touch_object1
1726075149.4151437,1726075145.9392846,"[ 13.4  -18.76  20.1  -13.4   20.1  -17.42 -14.74  17.42 -20.1   18.76
 -21.44 -17.42   9.38 -12.06  28.14 -20.1 ]","[3.2290297 3.9791462 4.299748  2.7872431 3.1308548 4.5835347 2.7749712
 3.6309326 3.1492627 4.6617675 2.8286605 3.1553984 4.732331  2.9820588
 4.149418  2.1168935]","[ 0.07194247  0.02398082  0.1918466  -0.04796165  0.02398082  0.02398082
 -0.0959233   0.07194247 -0.04796165  0.11990412  0.         -0.02398082
  0.21582742 -0.02398082  0.11990412 -0.07194247]",pos,,touch_object1
1726075149.464339,1726075145.9392846,"[ 14.74 -16.08  20.1   -8.04  20.1  -16.08 -16.08  18.76 -18.76  17.42
 -21.44 -17.42  13.4  -12.06  29.48 -22.78]","[3.2305636 3.9791462 4.307418  2.7857091 3.1308548 4.5835347 2.7703693
 3.6309326 3.1461947 4.6648355 2.8286605 3.1538644 4.730797  2.9805248
 4.150952  2.1153595]","[ 0.02398082  0.          0.16786577 -0.02398082  0.02398082  0.02398082
 -0.04796165  0.02398082  0.          0.07194247  0.          0.
 -0.02398082  0.          0.02398082  0.        ]",pos,,touch_object1
